criterion_id,a_correctness,a_scaffolding,b,n_persons,a_se_approx
tb_0286_c06,2.125043,0.0,4.117886,82,0.739944
tb_0286_c07,0.832603,0.0,3.573071,81,0.445326
tb_0286_c08,0.606695,0.0,3.735299,81,0.444889
tb_0286_c09,0.594819,0.0,4.452066,82,0.610049
tb_0286_c11,0.674956,0.0,3.046392,82,0.341618
tb_0286_c12,1.287478,0.0,5.667559,82,0.933058
tb_0287_c03,0.824173,0.0,3.562734,82,0.440069
tb_0287_c06,0.255708,0.0,4.252689,82,0.494604
tb_0287_c07,1.165444,-0.126184,3.209856,82,0.452539
tb_0288_c02,0.328832,0.0,1.431881,80,0.154869
tb_0288_c03,0.501018,0.0,0.257573,82,0.136723
tb_0288_c04,1.287478,0.0,5.667559,82,0.933058
tb_0288_c05,0.581335,0.0,0.231245,79,0.151115
tb_0289_c02,0.909806,0.0,4.153836,82,0.559248
tb_0289_c03,1.118168,0.0,4.026092,82,0.552988
tb_0289_c04,1.287478,0.0,5.667559,82,0.933058
tb_0289_c08,1.046641,-2.980147,7.820314,82,0.834855
tb_0289_c09,1.287478,0.0,5.667559,82,0.933058
tb_0290_c02,1.45211,0.0,1.580153,82,0.393547
tb_0290_c03,1.394067,0.0,3.516602,82,0.532906
tb_0290_c05,2.386401,0.0,5.583588,81,0.957166
tb_0290_c06,1.127393,0.0,2.892124,82,0.410259
tb_0290_c09,0.255708,0.0,4.252689,82,0.494604
tb_0291_c01,4.237188,0.0,11.643466,82,3.935864
tb_0291_c03,1.436347,0.0,5.149909,82,0.780021
tb_0291_c04,1.469447,2.154573,3.777733,82,0.568524
tb_0291_c05,1.436347,0.0,5.149909,82,0.780021
tb_0291_c08,1.287478,0.0,5.667559,82,0.933058
tb_0292_c02,1.946415,0.0,-3.48196,80,0.456549
tb_0292_c03,0.708298,0.0,1.43576,82,0.208361
tb_0292_c04,1.220936,0.0,1.272039,82,0.312528
tb_0292_c05,1.712145,0.0,4.12046,79,0.688522
tb_0293_c01,0.259693,0.0,3.543264,82,0.353094
tb_0293_c02,1.046641,-2.980147,7.820314,82,0.834855
tb_0293_c03,2.563504,0.0,4.526015,81,0.937207
tb_0293_c04,2.693753,0.0,4.658246,81,0.948875
tb_0293_c05,1.406275,0.0,1.260474,82,0.36052
tb_0293_c06,0.581495,0.0,2.486707,82,0.26302
tb_0294_c01,3.217172,-0.639318,1.964126,81,0.931671
tb_0294_c02,1.67615,0.0,-0.54668,81,0.36909
tb_0294_c05,1.945017,0.0,3.595111,82,0.665889
tb_0294_c07,1.828337,0.0,-1.205153,77,0.421406
tb_0294_c08,0.760712,0.0,0.58547,80,0.186445
tb_0295_c01,0.415113,0.0,3.583035,82,0.384231
tb_0295_c04,1.273451,0.0,5.61907,81,0.927583
tb_0295_c05,1.498009,0.0,1.463556,81,0.403157
tb_0295_c06,0.594819,0.0,4.452066,82,0.610049
tb_0295_c07,0.461761,0.0,0.176506,81,0.132117
tb_0295_c09,0.64331,0.0,0.562553,81,0.162708
tb_0296_c01,0.783637,0.0,1.988378,82,0.257533
tb_0296_c02,1.096295,0.0,2.650193,82,0.380257
tb_0296_c03,1.274894,0.0,2.68552,82,0.425524
tb_0296_c06,0.676192,0.0,1.774203,82,0.222523
tb_0296_c07,0.0,-4.138311,7.048473,82,4.182614
tb_0296_c10,2.421476,-0.243773,4.950189,82,0.879903
tb_0297_c02,5.838616,0.0,18.772997,82,4.489745
tb_0297_c04,0.909806,0.0,4.153836,82,0.559248
tb_0298_c01,1.154796,0.0,4.010534,79,0.560604
tb_0298_c04,0.196734,0.0,1.251208,82,0.135982
tb_0298_c05,0.529865,0.0,1.047191,78,0.16573
tb_0298_c07,0.398429,0.0,1.239844,81,0.153985
tb_0298_c10,0.694925,0.0,2.137592,76,0.258903
tb_0298_c11,1.485121,0.0,1.054181,76,0.388061
tb_0299_c03,0.857496,0.0,1.744508,72,0.267795
tb_0299_c05,1.475965,0.0,2.37437,81,0.459879
tb_0299_c06,0.631161,0.0,1.198095,82,0.183433
tb_0299_c07,1.813904,0.0,5.213893,81,0.850666
tb_0300_c04,1.536221,0.0,5.211766,79,0.814705
tb_0301_c01,1.143773,0.0,1.885636,82,0.331481
tb_0301_c03,1.052452,0.0,3.554076,82,0.4727
tb_0301_c04,4.237188,0.0,11.643466,82,3.935864
tb_0301_c05,1.718461,0.0,3.761425,82,0.623663
tb_0301_c06,0.877387,0.0,2.504237,81,0.325741
tb_0301_c07,0.426503,0.0,2.063749,82,0.204087
tb_0301_c08,0.837804,0.0,3.242684,82,0.394488
tb_0301_c09,1.150268,0.0,3.842632,81,0.638247
tb_0301_c10,0.496387,0.0,2.639908,82,0.265425
tb_0301_c11,5.838616,0.0,18.772997,82,4.489745
tb_0302_c01,1.058178,0.0,1.596263,80,0.293112
tb_0302_c04,0.267542,0.0,2.816593,82,0.254331
tb_0302_c05,1.172632,0.0,4.121016,82,0.574915
tb_0303_c01,0.909806,0.0,4.153836,82,0.559248
tb_0303_c02,1.13468,0.0,1.469978,82,0.302503
tb_0303_c03,0.468778,0.0,2.077867,82,0.210831
tb_0303_c04,0.655306,0.0,3.025778,82,0.335767
tb_0303_c05,0.772422,0.0,0.944625,82,0.196996
tb_0303_c06,0.890644,0.0,1.937752,82,0.276063
tb_0303_c07,1.096295,0.0,2.650193,82,0.380257
tb_0304_c02,1.412154,0.0,1.693516,82,0.389953
tb_0304_c03,0.619309,0.0,2.328612,82,0.254619
tb_0304_c04,1.113817,0.0,2.155037,82,0.343409
tb_0304_c05,1.287478,0.0,5.667559,82,0.933058
tb_0304_c06,0.594819,0.0,4.452066,82,0.610049
tb_0305_c02,1.936931,0.0,1.478623,82,0.525673
tb_0305_c04,4.237188,0.0,11.643466,82,3.935864
tb_0305_c05,1.675909,0.086396,-0.818219,76,0.390353
tb_0305_c07,0.611229,0.0,3.718417,81,0.439388
tb_0305_c08,0.093351,0.0,2.648305,82,0.219651
tb_0306_c05,0.421113,0.0,0.780972,78,0.142456
tb_0306_c06,0.744473,0.0,2.068861,81,0.256039
tb_0306_c08,0.500103,0.0,0.73452,81,0.147517
tb_0307_c01,1.570528,0.0,-2.533127,80,0.340155
tb_0307_c06,0.430297,0.0,2.851909,82,0.279663
tb_0307_c09,0.610345,0.0,0.917263,82,0.168735
tb_0307_c13,0.662677,0.0,1.650488,79,0.217268
tb_0308_c01,0.581894,0.0,-0.794698,79,0.142109
tb_0308_c02,0.820213,0.0,1.498251,82,0.233236
tb_0308_c04,0.820213,2.871923,6.118288,82,0.567109
tb_0309_c02,0.0,-1.417484,3.850808,82,0.964489
tb_0309_c05,0.0,-0.001506,2.371577,82,0.465719
tb_0310_c01,1.00845,0.0,1.087732,80,0.25253
tb_0310_c06,1.119643,1.725415,3.542728,76,0.478588
tb_0310_c11,0.594819,0.0,4.452066,82,0.610049
tb_0311_c02,2.35785,0.0,3.435113,82,0.828089
tb_0311_c03,1.280805,0.0,2.64849,81,0.423931
tb_0311_c04,0.83311,-0.799015,2.871494,82,0.347115
tb_0311_c05,4.766529,-1.083099,12.178684,82,3.896034
tb_0311_c06,0.669796,0.0,3.810206,82,0.465229
tb_0312_c01,1.287478,0.0,5.667559,82,0.933058
tb_0312_c02,1.61389,0.0,4.164678,81,0.658164
tb_0312_c03,2.856489,0.0,6.050009,82,1.035824
tb_0312_c04,1.436253,0.0,5.149695,81,0.780191
tb_0313_c01,0.811747,0.0,3.208546,82,0.385568
tb_0313_c02,5.533761,0.0,8.157126,80,3.646924
tb_0313_c04,2.84156,0.0,5.28305,81,1.022557
tb_0313_c05,1.743071,0.0,5.212185,82,0.828675
tb_0314_c02,1.287478,0.0,5.667559,82,0.933058
tb_0314_c07,0.769766,0.441981,2.415332,78,0.299492
tb_0314_c10,1.130128,0.0,-1.207447,81,0.227267
tb_0315_c01,1.229437,0.0,3.499426,80,0.499559
tb_0315_c02,5.838616,0.0,18.772997,82,4.489745
tb_0315_c03,0.794774,0.0,3.186822,82,0.379843
tb_0316_c01,0.38439,0.0,-0.204531,75,0.126794
tb_0316_c02,0.809545,0.0,2.309461,81,0.289018
tb_0316_c06,1.165872,1.808448,2.662672,81,0.370476
tb_0316_c07,0.932188,0.0,2.454958,82,0.32622
tb_0317_c02,2.415779,0.0,3.739507,82,0.852441
tb_0317_c03,0.594819,0.0,4.452066,82,0.610049
tb_0317_c04,1.305323,0.0,2.043324,82,0.384396
tb_0317_c05,1.436347,0.0,5.149909,82,0.780021
tb_0318_c02,5.838616,0.0,18.772997,82,4.489745
tb_0318_c03,0.751347,0.0,1.136613,82,0.201411
tb_0318_c04,0.715753,0.0,1.934944,82,0.240622
tb_0318_c05,0.274657,0.0,2.575954,82,0.22994
tb_0318_c07,0.450243,0.0,1.925042,81,0.198916
tb_0318_c08,0.924023,0.0,-0.902402,82,0.187395
tb_0318_c09,0.815427,0.0,-0.740101,81,0.170063
tb_0318_c10,0.821422,0.0,0.040278,82,0.178749
tb_0318_c12,0.20465,0.0,2.072666,82,0.180985
tb_0319_c03,5.838616,0.0,18.772997,82,4.489745
tb_0320_c02,2.027173,0.0,1.415198,81,0.550196
tb_0320_c03,2.386401,0.0,5.583588,81,0.957166
tb_0320_c04,2.3474,0.0,5.485155,81,0.948818
tb_0320_c05,1.255136,0.0,3.571118,81,0.513114
tb_0320_c07,1.241597,0.0,3.550052,82,0.506428
tb_0320_c08,0.0,-0.624439,2.652861,82,0.54932
tb_0322_c02,1.376854,0.0,-0.877948,82,0.282884
tb_0322_c04,1.070265,0.0,0.878657,81,0.257073
tb_0322_c05,0.827417,0.0,0.098708,78,0.185477
tb_0323_c01,1.120942,0.0,0.968692,82,0.271892
tb_0323_c03,1.044653,0.0,1.670154,79,0.294864
tb_0323_c05,0.255708,0.0,4.252689,82,0.494604
tb_0324_c02,1.650629,0.0,4.233452,82,0.666964
tb_0324_c04,0.653574,0.0,2.261026,81,0.27562
tb_0324_c05,1.127393,0.0,2.892124,82,0.410259
tb_0324_c06,0.617055,0.0,4.427922,81,0.614061
tb_0325_c05,1.436347,0.0,5.149909,82,0.780021
tb_0325_c06,2.863382,3.911401,11.402651,82,4.114581
tb_0325_c07,1.6122,0.096109,1.83706,82,0.46184
tb_0325_c09,0.0,-0.001446,2.970414,82,0.60368
tb_0326_c02,0.568658,0.0,1.053185,79,0.169966
tb_0326_c03,1.280605,0.0,5.648344,80,0.935974
tb_0326_c05,0.594819,0.0,4.452066,82,0.610049
tb_0327_c01,0.927655,0.0,-0.181672,82,0.19375
tb_0327_c02,0.987423,0.0,2.027346,82,0.304043
tb_0327_c03,0.925938,0.0,1.132576,81,0.240588
tb_0327_c04,1.042506,0.0,-0.315286,81,0.215894
tb_0327_c05,0.78609,0.0,2.90663,82,0.343202
tb_0327_c06,1.242738,0.0,-0.664495,82,0.252671
tb_0327_c07,0.841301,0.0,1.147747,81,0.219362
tb_0327_c08,0.938267,0.0,-0.265315,80,0.199003
tb_0328_c02,0.697154,0.0,1.662007,82,0.219265
tb_0328_c06,0.0,0.541856,3.370322,82,0.6883
tb_0329_c04,0.524338,0.0,-0.10297,81,0.135387
tb_0329_c05,0.748064,0.0,-0.711445,82,0.160275
tb_0330_c01,0.47467,0.0,0.716463,74,0.152918
tb_0330_c02,0.82049,0.0,2.418963,76,0.323167
tb_0330_c03,0.472912,0.0,2.623579,81,0.262258
tb_0330_c04,0.844633,0.0,2.296267,73,0.34195
tb_0330_c05,0.910919,0.0,1.816169,81,0.273208
tb_0330_c06,1.108356,0.0,4.00168,80,0.552888
tb_0330_c08,0.606103,0.0,0.47374,79,0.157204
tb_0330_c09,0.260792,0.0,3.044723,76,0.295688
tb_0330_c11,0.250671,0.0,4.247198,81,0.49693
tb_0330_c12,1.251705,0.0,5.548468,78,0.924323
tb_0330_c13,0.539501,0.0,2.183968,75,0.237009
tb_0330_c17,2.269165,0.0,3.510837,73,0.83935
tb_0330_c22,0.827481,0.0,3.228516,81,0.392229
tb_0330_c23,0.695634,0.0,1.401087,79,0.207287
tb_0331_c02,0.929292,0.0,2.278151,81,0.312447
tb_0331_c03,1.45112,0.0,4.964442,72,0.811907
tb_0331_c04,2.26973,0.0,3.354438,81,0.821963
tb_0331_c05,2.492165,0.0,4.029085,81,0.88084
tb_0331_c06,1.737313,0.0,4.198195,80,0.699031
tb_0331_c07,1.188523,0.0,2.454313,76,0.396876
tb_0331_c08,0.890694,0.0,3.449956,78,0.446
tb_0332_c03,1.829307,0.0,2.998494,82,0.602159
tb_0332_c05,1.47291,0.0,2.561337,82,0.467416
tb_0333_c03,0.422898,0.0,0.748388,80,0.140238
tb_0333_c04,1.150788,0.0,1.106104,73,0.304266
tb_0333_c05,0.33436,0.0,2.578042,82,0.237112
tb_0334_c02,1.287478,0.0,5.667559,82,0.933058
tb_0334_c04,0.260783,0.0,3.5155,80,0.351627
tb_0334_c06,0.637817,0.0,2.38287,78,0.268139
tb_0334_c09,1.436347,0.0,5.149909,82,0.780021
tb_0334_c10,0.556118,0.0,1.516312,79,0.18904
tb_0335_c01,5.838616,0.0,18.772997,82,4.489745
tb_0335_c02,5.838616,0.0,18.772997,82,4.489745
tb_0335_c03,0.594819,0.0,4.452066,82,0.610049
tb_0335_c04,5.838616,0.0,18.772997,82,4.489745
tb_0335_c05,0.295286,0.0,-1.006713,77,0.12705
tb_0336_c01,0.591102,0.0,4.444976,81,0.611472
tb_0336_c02,1.435821,0.0,5.148685,81,0.780678
tb_0336_c03,1.286822,0.0,5.665919,81,0.934105
tb_0336_c04,1.286822,0.0,5.665919,81,0.934105
tb_0336_c07,1.742805,0.0,5.211603,81,0.829019
tb_0336_c08,5.838616,0.0,18.772997,81,4.489745
tb_0336_c09,0.505203,0.0,3.206158,81,0.339683
tb_0337_c02,1.753101,0.0,1.462403,76,0.489255
tb_0337_c03,5.838616,0.0,18.772997,82,4.489745
tb_0337_c05,0.626172,0.0,3.31903,82,0.372732
tb_0337_c06,2.351714,0.422372,3.293549,82,0.844647
tb_0337_c07,1.074713,0.0,-0.012601,79,0.231282
tb_0338_c01,0.595198,0.0,4.428815,81,0.603528
tb_0338_c02,1.044605,0.0,3.51317,81,0.466434
tb_0338_c03,1.142238,0.0,1.980347,81,0.337825
tb_0338_c04,0.813455,0.0,3.510025,80,0.432401
tb_0338_c05,0.717566,0.0,2.412465,82,0.279467
tb_0338_c06,1.287478,0.0,5.667559,82,0.933058
tb_0338_c08,0.594819,0.0,4.452066,82,0.610049
tb_0339_c01,1.08271,0.0,0.314072,81,0.238756
tb_0339_c02,0.802556,0.0,0.952939,82,0.202949
tb_0339_c04,1.461154,0.0,1.587502,82,0.396578
tb_0339_c05,1.575409,0.0,1.996886,82,0.458262
tb_0340_c01,0.765737,0.0,1.849673,75,0.251969
tb_0340_c02,0.926844,0.0,2.091599,74,0.303787
tb_0340_c05,0.773701,0.0,1.671887,81,0.234632
tb_0340_c06,1.083536,0.0,2.157193,78,0.340369
tb_0341_c01,1.444452,0.0,3.595566,82,0.551844
tb_0341_c02,2.022028,0.0,5.298979,82,0.885561
tb_0341_c03,5.838616,0.0,18.772997,82,4.489745
tb_0341_c04,5.033978,-1.468636,17.287687,80,4.920026
tb_0341_c05,1.409738,0.0,0.956094,71,0.376407
tb_0342_c01,0.480043,0.0,2.017568,78,0.21179
tb_0342_c02,4.209536,0.0,11.360923,77,3.959999
tb_0342_c03,5.838616,0.0,18.772997,81,4.489745
tb_0342_c04,1.444254,0.0,3.595222,81,0.552057
tb_0342_c05,5.838616,0.0,18.772997,81,4.489745
tb_0343_c01,5.838389,0.0,18.772235,81,4.490433
tb_0343_c03,1.060548,0.0,3.310338,59,0.50918
tb_0343_c04,0.710391,-3.71245,7.064742,74,0.554066
tb_0343_c07,0.705789,0.0,0.440623,81,0.169733
tb_0343_c08,0.714228,-4.081508,7.090656,82,0.483161
tb_0344_c03,1.273451,0.0,5.61907,81,0.927583
tb_0344_c04,0.82851,0.0,2.130642,67,0.298136
tb_0344_c07,0.766104,-3.690334,7.246791,82,0.563977
tb_0345_c01,4.934442,0.0,11.704129,82,3.812194
tb_0345_c05,1.079906,0.0,0.800446,81,0.254809
tb_0345_c06,1.149268,0.0,3.14863,82,0.441628
tb_0345_c08,1.196914,0.0,3.43687,78,0.494527
tb_0345_c09,1.118168,0.0,4.026092,82,0.552988
tb_0345_c10,1.297279,0.0,5.608283,81,0.911612
tb_0345_c12,0.927937,0.0,0.484411,82,0.209968
tb_0346_c01,0.915599,0.0,1.572991,77,0.261947
tb_0346_c04,0.939195,0.0,4.131049,81,0.561748
tb_0346_c06,1.50379,0.0,2.785728,82,0.492118
tb_0346_c08,0.28418,0.0,2.173241,80,0.197571
tb_0346_c10,0.0,1.514691,0.590837,79,0.394702
tb_0347_c01,0.873694,0.0,2.815638,78,0.365308
tb_0348_c01,1.05246,0.0,1.667318,82,0.294719
tb_0348_c02,0.448886,0.0,1.526659,79,0.174542
tb_0348_c04,1.543813,0.0,3.038976,82,0.521705
tb_0348_c06,4.237188,0.0,11.643466,82,3.935864
tb_0349_c01,0.926057,0.0,2.448092,82,0.324296
tb_0349_c02,5.838616,0.0,18.772997,82,4.489745
tb_0349_c03,1.297279,0.0,5.608283,81,0.911612
tb_0349_c04,0.632428,0.0,2.473552,81,0.275061
tb_0349_c08,1.118168,0.0,4.026092,82,0.552988
tb_0350_c01,1.070703,0.0,0.843758,80,0.255867
tb_0350_c03,0.656662,0.0,2.999923,81,0.332681
tb_0350_c05,1.205951,0.0,1.516992,79,0.340206
tb_0350_c07,0.595198,0.0,4.428815,81,0.603528
tb_0351_c01,0.878697,0.0,0.23297,80,0.193884
tb_0351_c02,0.957073,0.0,1.285461,80,0.252948
tb_0351_c03,0.562622,0.0,2.190303,78,0.235506
tb_0352_c01,5.838616,0.0,18.772997,82,4.489745
tb_0352_c02,1.012114,0.0,1.905903,82,0.301076
tb_0352_c03,0.946333,0.0,3.492256,77,0.461696
tb_0352_c04,0.837804,0.0,3.242684,82,0.394488
tb_0352_c05,5.838162,0.0,18.771472,80,4.491122
tb_0352_c06,4.237188,0.0,11.643466,82,3.935864
tb_0353_c02,0.964058,0.0,4.224866,79,0.589383
tb_0353_c04,0.61827,0.0,3.747918,81,0.448973
tb_0353_c05,6.37243,2.448209,18.030225,82,4.681678
tb_0354_c02,5.838616,0.0,18.772997,82,4.489745
tb_0354_c11,1.521701,0.0,5.308319,80,0.827886
tb_0355_c02,1.810921,0.0,2.516096,80,0.570448
tb_0355_c05,1.923317,0.779011,5.031263,82,0.815759
tb_0355_c06,1.404492,-0.41287,4.172419,81,0.624748
tb_0355_c07,0.0,1.243969,1.709259,59,0.462945
tb_0355_c08,0.0,0.208917,2.123477,74,0.425981
tb_0356_c01,4.4819,0.0,11.321811,81,3.93039
tb_0356_c02,1.22912,0.0,3.318165,78,0.489492
tb_0356_c03,1.181319,0.0,3.016837,79,0.445593
tb_0356_c04,4.4819,0.0,11.321811,81,3.93039
tb_0356_c05,1.07689,0.0,2.788656,81,0.389042
tb_0357_c01,1.407818,0.0,4.808055,70,0.781749
tb_0357_c02,1.84249,0.0,2.000916,69,0.575508
tb_0357_c03,1.62641,0.0,5.130849,75,0.837135
tb_0357_c04,1.469624,0.0,4.830669,70,0.78939
tb_0357_c05,5.443311,0.0,17.214407,73,4.604364
tb_0357_c06,1.730081,0.0,2.72494,78,0.575782
tb_0357_c07,1.945017,0.0,3.595111,82,0.665889
tb_0357_c10,1.543813,0.0,3.038976,82,0.521705
tb_0357_c11,1.807146,0.0,2.773289,82,0.583082
tb_0357_c15,5.607054,0.0,17.860548,79,4.554971
tb_0357_c16,1.32809,0.0,3.161304,80,0.489765
tb_0358_c01,0.547108,0.0,1.180427,78,0.172439
tb_0358_c04,1.837092,0.0,4.824497,71,0.860698
tb_0358_c06,1.419257,0.0,5.094675,80,0.774691
tb_0359_c16,0.94614,0.0,0.144795,76,0.210198
tb_0359_c17,0.718738,0.0,-0.111274,72,0.170287
tb_0360_c01,0.595198,0.0,4.428815,81,0.603528
tb_0360_c03,0.96052,0.0,2.677459,82,0.352956
tb_0360_c04,0.594819,0.0,4.452066,82,0.610049
tb_0360_c05,0.073743,0.0,3.200654,82,0.279659
tb_0360_c10,0.647614,0.0,3.282069,80,0.378277
tb_0361_c01,1.325504,0.0,0.957226,78,0.333783
tb_0361_c02,0.760191,0.0,1.238827,81,0.209418
tb_0361_c07,0.578706,0.0,-0.263212,82,0.139841
tb_0361_c08,1.279603,0.0,0.920798,82,0.308502
tb_0362_c01,1.287478,0.0,5.667559,82,0.933058
tb_0362_c03,0.538278,0.0,1.103984,34,0.283832
tb_0362_c04,0.667786,0.0,3.337964,81,0.381901
tb_0362_c05,1.175129,0.0,3.414709,81,0.478026
tb_0362_c06,0.63629,0.0,3.276997,80,0.367917
tb_0363_c01,1.610781,0.0,5.283353,79,0.826735
tb_0363_c02,0.415812,0.0,1.697153,77,0.182714
tb_0363_c03,1.280282,0.0,2.64772,80,0.424293
tb_0363_c04,0.942264,0.0,3.021851,26,0.852249
tb_0363_c05,0.762543,0.0,3.47658,67,0.522929
tb_0363_c06,0.622222,0.0,4.171642,69,0.569467
tb_0363_c07,0.976404,0.0,4.098196,75,0.569734
tb_0363_c08,5.323348,-1.098462,18.010783,73,4.757704
tb_0363_c10,0.0,-0.763303,1.122665,79,0.338189
tb_0363_c11,0.624803,0.0,1.232785,77,0.187619
tb_0363_c12,1.436253,0.0,5.149695,81,0.780191
tb_0363_c15,1.530886,0.0,5.210138,75,0.829082
tb_0364_c01,1.253327,0.0,5.463491,76,0.905295
tb_0364_c03,1.34213,0.0,3.190995,81,0.491062
tb_0364_c04,0.96712,0.0,2.89796,82,0.376823
tb_0364_c06,1.297279,0.0,5.608283,81,0.911612
tb_0364_c07,1.008809,0.0,2.571957,79,0.361578
tb_0364_c11,1.108356,0.0,4.00168,80,0.552888
tb_0364_c12,0.824173,0.0,3.562734,82,0.440069
tb_0364_c13,0.617507,0.0,4.403488,80,0.607236
tb_0365_c01,1.547266,0.0,5.384677,82,0.830397
tb_0365_c02,0.720696,0.0,2.061385,78,0.25771
tb_0365_c04,2.022876,0.0,5.013139,75,0.896404
tb_0365_c05,1.22636,0.0,5.467585,76,0.922026
tb_0365_c06,0.255708,0.0,4.252689,82,0.494604
tb_0365_c07,0.647387,0.0,3.705006,80,0.448106
tb_0365_c08,0.689702,0.0,-0.228442,79,0.158136
tb_0366_c01,1.003238,0.0,3.478549,82,0.454144
tb_0366_c02,1.585617,0.0,1.786384,80,0.458369
tb_0366_c04,0.506389,0.0,0.982405,55,0.188382
tb_0366_c05,2.093758,0.0,4.07049,82,0.729603
tb_0366_c06,1.625239,0.0,4.189299,82,0.656933
tb_0366_c07,0.662607,0.0,1.525674,82,0.205191
tb_0366_c08,0.0,-0.734912,2.372151,82,0.494186
tb_0367_c02,1.125227,0.0,2.388098,74,0.385869
tb_0367_c03,0.261711,0.0,4.207909,79,0.492747
tb_0367_c04,0.987663,0.0,1.965083,80,0.301022
tb_0367_c06,0.981864,0.0,2.756226,78,0.375874
tb_0367_c08,1.322332,0.0,1.812369,79,0.384042
tb_0367_c10,5.838389,0.0,18.772235,81,4.490433
tb_0368_c01,5.02515,0.0,6.490698,80,3.785282
tb_0368_c02,1.410161,0.0,3.967345,77,0.613397
tb_0368_c03,1.280073,0.0,5.647003,80,0.936725
tb_0368_c05,4.51963,0.0,11.411696,81,3.921166
tb_0368_c06,1.161407,0.0,0.598848,78,0.271167
tb_0368_c07,0.595198,0.0,4.428815,81,0.603528
tb_0369_c01,4.520029,0.0,11.412636,82,3.920146
tb_0369_c04,0.656436,0.0,1.447974,78,0.20287
tb_0369_c05,0.629754,0.0,3.242805,79,0.36188
tb_0369_c06,0.635997,0.477892,4.418698,82,0.606976
tb_0369_c07,1.53916,0.0,1.942109,81,0.448079
tb_0369_c10,0.16448,0.0,3.144723,82,0.282013
tb_0369_c12,0.730019,0.0,2.538375,65,0.323361
tb_0369_c13,1.287478,0.0,5.667559,82,0.933058
tb_0370_c01,1.949677,0.0,5.109748,79,0.870275
tb_0370_c06,0.162416,0.0,1.606068,81,0.150504
tb_0370_c09,0.133096,0.0,2.408448,81,0.202295
tb_0370_c10,1.555216,0.687902,5.288923,81,0.873672
tb_0371_c01,0.376478,0.0,0.723434,82,0.133479
tb_0371_c04,1.046641,-2.980147,7.820314,82,0.834855
tb_0371_c06,0.635997,0.477892,4.418698,82,0.606976
tb_0371_c08,0.635997,0.477892,4.418698,82,0.606976
tb_0371_c10,4.046054,0.0,10.719389,67,4.174853
tb_0371_c11,-0.102403,0.0,1.87441,68,0.163022
tb_0371_c13,0.270328,0.0,0.086477,72,0.118051
tb_0371_c14,-0.011339,0.0,-1.003795,79,0.121172
tb_0371_c15,-0.091522,0.0,-0.73601,79,0.115748
tb_0371_c16,0.0,0.388364,1.561361,78,0.346336
tb_0372_c01,1.285146,0.0,0.92344,82,0.310043
tb_0372_c02,1.271546,0.0,2.498714,82,0.409351
tb_0372_c03,5.070471,0.0,6.944987,81,3.77046
tb_0372_c04,1.129652,0.0,0.623381,82,0.258617
tb_0372_c05,0.739686,0.0,1.459273,78,0.218125
tb_0372_c07,1.107027,0.0,2.147916,82,0.341223
tb_0372_c08,1.271546,0.0,2.498714,82,0.409351
tb_0373_c01,1.17914,0.0,-0.935501,78,0.243356
tb_0373_c02,2.340861,0.0,1.788724,80,0.669073
tb_0373_c04,1.471801,0.0,2.384281,82,0.454617
tb_0373_c05,1.159106,0.0,0.882967,81,0.281735
tb_0373_c06,1.090744,0.0,2.290251,82,0.348308
tb_0373_c07,1.097456,0.0,1.986817,82,0.327111
tb_0373_c11,0.867988,0.0,0.673624,82,0.204652
tb_0373_c12,1.074,0.0,0.452569,80,0.241626
tb_0374_c02,1.081714,0.0,2.613924,78,0.382273
tb_0374_c03,1.302198,0.0,2.827973,70,0.482233
tb_0374_c04,0.25156,0.0,4.219794,79,0.494744
tb_0374_c06,1.469649,0.0,2.434064,75,0.472114
tb_0374_c07,0.779887,0.0,2.853282,78,0.34091
tb_0374_c08,1.279921,0.0,5.646633,79,0.937071
tb_0374_c09,0.894429,0.0,2.881336,77,0.381512
tb_0375_c01,0.971917,0.0,-0.640037,73,0.202643
tb_0375_c04,1.574239,0.0,5.333168,81,0.825762
tb_0375_c05,0.541674,0.0,1.937541,80,0.212219
tb_0375_c06,1.172632,0.0,4.121016,82,0.574915
tb_0375_c07,0.909806,0.0,4.153836,82,0.559248
tb_0375_c08,1.005869,0.0,2.14431,76,0.330836
tb_0375_c09,0.007617,0.0,4.34779,79,0.483016
tb_0375_c12,1.256451,0.0,1.626399,73,0.364749
tb_0375_c13,0.918571,0.0,2.981799,77,0.384044
tb_0376_c01,0.960984,0.0,0.48465,73,0.228357
tb_0376_c02,0.499016,0.0,1.945721,82,0.205478
tb_0376_c03,1.417768,0.0,-0.248524,74,0.316376
tb_0376_c04,1.676909,0.0,0.794539,72,0.450815
tb_0376_c05,2.332036,0.0,1.779509,81,0.67096
tb_0376_c07,0.183415,0.0,1.668032,78,0.156313
tb_0376_c08,0.377641,0.0,2.208142,82,0.209131
tb_0376_c09,0.259693,0.0,3.543264,82,0.353094
tb_0376_c10,0.473797,0.0,2.576173,79,0.256972
tb_0376_c11,0.594819,0.0,4.452066,82,0.610049
tb_0376_c13,0.803197,0.0,3.197551,82,0.382675
tb_0376_c14,1.872027,0.0,3.492418,82,0.63978
tb_0376_c15,1.869894,0.0,2.185858,80,0.573969
tb_0376_c16,1.654243,0.0,3.66174,82,0.600964
tb_0376_c17,1.735753,0.0,2.504638,82,0.543347
tb_0376_c18,1.514775,0.0,2.941844,80,0.512725
tb_0377_c05,1.528864,0.0,5.326981,81,0.825605
