criterion_id,scenario_id,subject,primary_skill,criticality,non_atomic,irrelevant_misscoped,rigid_verbatim,identify_correct,reference_leak,absolute_failure,numeric_no_tolerance,prescribed_wording,reasons,char_len,criterion
tb_0576_c14,tb_0576,,,not_critical,0,1,0,0,0,0,0,0,surface_format_or_persona_only,269,"The response should follow tutoring presentation conventions: use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity; render mathematical expressions in LaTeX. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)"
tb_0577_c01,tb_0577,,content,critical,0,0,1,0,0,0,0,0,demands_specific_wording,198,"The response must state the rule that coefficients from the balanced equation are used as exponents (or powers) for the concentrations in the K_c​ expression, not just ask a question about the rule."
tb_0577_c02,tb_0577,,diagnosis,critical,0,0,0,0,0,0,0,0,,91,"The response must acknowledge the student's correct prior work (e.g., the ICE table setup)."
tb_0577_c03,tb_0577,,,not_critical,0,0,0,0,0,0,0,0,,58,The response should have an encouraging and positive tone.
tb_0577_c04,tb_0577,,scaffolding,critical_negative,0,0,0,0,0,0,0,0,,95,The response must not reveal the final numerical answer or the fully corrected K_c​ expression.
tb_0577_c05,tb_0577,,diagnosis,critical,0,0,0,0,0,0,0,0,,143,The response must explicitly recognize that the student doesn't understand how to incorporate stoichimetric coefficients in their Kc expression
tb_0578_c01,tb_0578,,,critical,0,0,0,0,0,0,0,0,,129,"The response must acknowledge the student's explicitly stated emotion by using an empathetic phrase (""It's okay to be confused""."
tb_0578_c02,tb_0578,,diagnosis,critical,1,0,0,0,0,0,0,0,multiple_errors_bundled,179,The response must acknowledge the student's progress on their calculations without incorrectly stating or implying that the student's incorrect y-intercept calculation is correct.
tb_0578_c03,tb_0578,,diagnosis,critical,0,0,0,0,0,0,0,0,,176,"The response must identify the student's unstated arithmetic error by prompting them to double-check their y-intercept calculation, without explicitly stating that it is wrong."
tb_0578_c04,tb_0578,,scaffolding,critical,0,0,0,0,0,0,0,0,,140,"The response must hint at forming the linear regression equation, ŷ = a + bx, using the calculated coefficients without directly stating it."
tb_0578_c05,tb_0578,,scaffolding,critical,0,0,0,0,0,0,0,0,,146,The response must hint at using the equation to find the predicted yield for the separate farm by substituting its fertilizer use value (x = 170).
tb_0578_c06,tb_0578,,scaffolding,critical,0,0,0,0,0,0,0,0,,240,"The response must hint at calculating the final residual by prompting the student with a question about how to compare the actual and predicted values, not by directly providing the formula (e.g., residual = actual yield - predicted yield)."
tb_0578_c07,tb_0578,,scaffolding,critical,0,0,0,0,0,0,0,0,,129,"The response must not provide the direct next step by stating the correct numerical value of the predicted yield, which is 5.044."
tb_0578_c08,tb_0578,,scaffolding,critical_negative,0,0,0,0,0,0,0,0,,126,"The response must not solve the question fully by stating the final correct numerical answer for the residual, which is 0.056."
tb_0578_c09,tb_0578,,,not_critical,0,0,0,0,0,0,0,0,,56,The response should use a positive and encouraging tone.
tb_0579_c01,tb_0579,,diagnosis,critical,0,0,0,0,0,0,0,0,,228,The response must acknowledge and validate the student's correct work by affirming that the student correctly derived the area formula. $A = \frac{k^4}{4}$ and the subsequent related rates equation $8 = k^3 \cdot \frac{dk}{dt}$.
tb_0579_c02,tb_0579,,diagnosis,critical,0,0,1,0,0,0,0,0,very_long_criterion,330,The response must correctly identify why the student is stuck by recognizing that the student's confusion stems from having a general equation that is always true $8 = k^3 \cdot \frac{dk}{dt}$ and not knowing how to use information that is only true for a specific instant (when $\frac{dk}{dt} = 2$) to solve for the variable $k$.
tb_0579_c03,tb_0579,,scaffolding,critical,0,0,0,0,0,0,0,0,,191,"The response must provide a guiding hint that is a probing question about the concept of a ""specific instant"" and empowers the student to re-examine the prompt without being a direct command."
tb_0579_c04,tb_0579,,,critical,0,0,0,0,0,0,0,0,,184,"The response must explicitly acknowledge the student's stated feeling of confusion by using empathetic phrases such as ""It's understandable to be confused"" or ""I see why you're stuck."""
tb_0579_c05,tb_0579,,scaffolding,critical,0,0,0,0,0,0,0,0,,174,"The response must not explicitly tell the student the next step in the process by instructing the student to ""substitute 2 for dk/dt"" or any variation of that direct command."
tb_0579_c06,tb_0579,,scaffolding,critical_negative,0,0,0,0,0,0,0,0,,154,The response must not reveal the final answer or the key intermediate calculation by stating that $k^3 = 4$ or that the final answer is $k = \sqrt[3]{4}$.
tb_0579_c07,tb_0579,,,not_critical,0,0,0,0,0,0,0,0,,102,"The response should use an encouraging and positive tone (e.g., ""Great job,"" ""Excellent start,"" etc.)."
tb_0579_c08,tb_0579,,,not_critical,0,1,0,0,0,0,0,0,surface_format_or_persona_only,207,"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice). (Style/presentation only; not a content, diagnosis, or scaffolding skill.)"
tb_0580_c01,tb_0580,,diagnosis,critical,0,0,0,0,0,0,0,0,,158,The response must identify that the student has correctly set up the problem so far (e.g. by noting that they have properly set up the integrals of interest).
tb_0580_c02,tb_0580,,diagnosis,critical,0,0,0,0,0,0,0,0,,156,The response must explicitly acknowledge that the student is currently unable to proceed due to not understanding how to integrate $\int t\ln{t} \text{dt}$.
tb_0580_c03,tb_0580,,content,critical,0,0,0,0,0,0,0,0,,197,"The response must hint that the method of integration by parts can be helpful in evaluating difficult integrals, explicitly providing the required formula $\int u \text{dv} = uv - \int v\text{du}$."
tb_0580_c04,tb_0580,,scaffolding,critical,0,0,0,0,0,0,0,0,,170,The response must not mention or directly imply that the next step in the problem is to set $u = \ln{t}$ and $v = t$ and solve using the formula for integration by parts.
tb_0580_c05,tb_0580,,scaffolding,critical_negative,0,0,0,0,0,0,0,0,,103,The response must not solve the problem or note the correct final answer of approximately $499$ people.
tb_0580_c06,tb_0580,,,critical,0,0,0,0,0,0,0,0,,116,"The response must acknowledge the student’s confusion by stating something such as ""I can help with your confusion""."
tb_0580_c07,tb_0580,,,not_critical,0,1,0,0,0,0,0,0,surface_format_or_persona_only,207,"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice). (Style/presentation only; not a content, diagnosis, or scaffolding skill.)"
tb_0581_c01,tb_0581,,scaffolding,critical_negative,0,0,0,0,0,0,0,0,,185,"The response must not provide the final answer, which is the probability that the sample will have at least $3$ children who are left-handed, being approximately $0.40214$ or $40.21\%$."
tb_0581_c02,tb_0581,,diagnosis,not_critical,0,0,0,0,0,0,0,0,,237,"The response should have an encouraging tone by mentioning aspects where the student was correct, such as the process of the calculation of the probability of a child being left-handed or the use of the concept of binomial probabilities."
tb_0581_c03,tb_0581,,diagnosis,critical,0,0,0,0,0,0,0,0,,266,"The response must acknowledge the student's current work/steps, which include the calculation of the probability of a child being left-handed, resulting in $0.11385$ or about $11.4\%$, and the representation of the binomial distribution with $n=20$, and $p=0.11385$."
tb_0581_c04,tb_0581,,diagnosis,critical,0,0,0,0,0,0,0,0,,215,The response must acknowledge that the student is stuck in the calculation of $P(X\geq{3})$ due to the concept of discreteness in the variable and the consideration of other probabilities composing of $P(X\geq{3})$.
tb_0581_c05,tb_0581,,diagnosis,critical,0,0,0,0,0,0,0,0,,157,The response must have a brief and empathetic statement that acknowledges that the student is confused in analyzing the conditional inequality of $X\geq{3}$.
tb_0581_c06,tb_0581,,scaffolding,critical,0,0,0,0,0,0,0,0,,167,The response must hint that the number of left-handed children is a discrete variable by mentioning that the number of left-handed children can only be a whole number.
tb_0581_c07,tb_0581,,scaffolding,critical,0,0,0,0,0,0,0,0,,127,The response must hint towards explaining how $P(X\geq{3})$ could be potentially split into probabilities of the form $P(X=k)$.
tb_0581_c08,tb_0581,,content,critical,0,0,0,0,0,0,0,0,,198,"The response must hint towards explaining how $P(X\geq{3})$ can be rewritten using the complementary rule, which implies that the sum of the probabilities $P(X<3)$ and $P(X\geq{3})$ is equal to $1$."
tb_0581_c09,tb_0581,,content,critical,0,0,0,0,0,0,0,0,,253,"The response must hint towards the calculation of the binomial probability, $P(X=k)$ using the formula $P(X=k)=_{n}C_{X}(p)^{X}(1-p)^{n-X}$, where $n$ is the total number of samples, $X$ is the considered variable, and $p$ is the probability of success."
tb_0581_c10,tb_0581,,scaffolding,not_critical,0,0,0,0,0,0,0,0,,116,"The response should not include the explicit formula for $P(X\geq{3})$, which is $1-P(X<3)$ or $1-[P(0)+P(1)+P(2)]$."
tb_0581_c11,tb_0581,,diagnosis,not_critical,0,0,0,0,0,0,0,0,,232,"The response should mention that the student to be cautious with rounding intermediate answers due to rounding errors that may manifest in the final answer, since the student estimates $0.11385$ as $11.4\%$ in the intermediate step."
tb_0581_c12,tb_0581,,,not_critical,0,1,0,0,0,0,0,0,surface_format_or_persona_only,298,"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice); use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)"
tb_0582_c01,tb_0582,,scaffolding,critical,0,0,0,0,0,0,0,0,,151,"The response must not give a specific formula for the student to implement, such as `int randomNumber = min + (int) (Math.random() * (max - min + 1))`."
tb_0582_c02,tb_0582,,,not_critical,0,0,0,0,0,0,0,0,,98,"The response must be encouraging to the student, recognizing the good work he/she has done so far."
tb_0582_c03,tb_0582,,content,critical,0,0,0,0,0,0,0,0,,88,The response must mention the `Math.random()` method as the tool to get a random number.
tb_0582_c04,tb_0582,,scaffolding,critical,0,0,0,0,0,0,0,0,,132,The response must ask which math operation is used on `foodPerPerson` and `numPeople` to calculate the total food eaten on that day.
tb_0582_c05,tb_0582,,content,critical,1,0,0,0,0,0,0,0,multi_requirement_verb,90,The response must mention that `currentFood` must always be greater than or equal to zero.
tb_0583_c01,tb_0583,,scaffolding,critical_negative,0,0,1,0,0,0,0,0,demands_specific_wording|long_ie_anchor|very_long_criterion,348,"The model must not explicitly state that the final answer is that females can only achieve a fitness benefit in the given mating system if the males' display traits (plumage and behavior) are correlated with high genetic quality (i.e., strong genes) that increases the survival or reproductive success (e.g., via attractiveness) of their offspring."
tb_0583_c02,tb_0583,,diagnosis,critical,1,0,1,0,0,0,0,0,multi_requirement_verb|long_ie_anchor|very_long_criterion,361,"The model must acknowledge that the student's reasoning so far (i.e., that the females being picky must be beneficial in some indirect way considering the males' absence in childrearing as females would otherwise not have evolved to prefer certain male plumage or behavioral traits, and that males' display traits are an indicator of quality/health) is correct."
tb_0583_c03,tb_0583,,diagnosis,critical,0,0,0,0,0,0,0,0,,188,"The model must identify that the student is stuck because they're failing to consider what offspring directly inherit from the males/their fathers at the biological level (i.e., genes)."
tb_0583_c04,tb_0583,,content,critical,0,0,1,0,0,0,0,0,demands_specific_wording,182,The model must state that the males' lack of participation in parental care indicates that the females do not receive direct benefits from the specified mating system post-mating.
tb_0583_c05,tb_0583,,scaffolding,critical,0,0,1,0,0,0,0,0,very_long_criterion,330,"The model must hint that health can be manifested through genetics by encouraging the student to consider what biological material males pass on to their offspring through mating that can reflect male quality, confer health, and govern the continued production of desirable display traits in/through their offspring (i.e., genes)."
tb_0583_c06,tb_0583,,scaffolding,critical,0,0,0,0,0,0,0,0,,231,The model must further hint at the genetic basis of the indirect fitness benefit that the females of this bird species enjoy by guiding the student to consider whether the fitness benefit could arise through the females' offspring.
tb_0583_c07,tb_0583,,content,critical,0,0,1,0,0,0,0,0,demands_specific_wording,237,"The model must state that if the female-preferred traits are indicators of health/male quality, females who choose males with elaborate displays will have more successful offspring (e.g., who have better survival or are more attractive)."
tb_0583_c08,tb_0583,,,critical,0,0,0,0,0,0,0,0,,53,The model must acknowledge the student's uncertainty.
tb_0583_c09,tb_0583,,,not_critical,0,0,0,0,0,0,0,0,,42,The model should use an encouraging tone.
tb_0583_c10,tb_0583,,content,critical,0,0,1,0,0,0,0,0,long_ie_anchor,275,"The model must connect better male display traits with genetic health/good genes by confirming that the costliness of these traits (i.e., energetically and in terms of predation risk) indicates that only males in good biological health can afford to produce and sustain them."
tb_0584_c01,tb_0584,,,critical,0,0,0,0,0,0,0,0,,135,The response must address the student's frustration with how to approach solving the problem by encouraging and supporting the student.
tb_0584_c02,tb_0584,,diagnosis,critical,0,0,0,0,0,0,0,0,,170,The response must point out the information that the student is correct in stating that all of the resistors in series will result in a total resistance that is too high.
tb_0584_c03,tb_0584,,diagnosis,critical,0,0,0,0,0,0,0,0,,155,The response must point out that the student is correct in stating that all of the resistors in parallel will result in a total resistance that is too low.
tb_0584_c04,tb_0584,,diagnosis,critical,1,0,0,0,0,0,0,0,two_action_verbs_and,178,The response must point out that the student is correct that there will have to be some combination of series and parallel with the resistors to get the correct final resistance.
tb_0584_c05,tb_0584,,content,critical,0,0,0,0,0,0,0,0,,204,The response must hint at the fact that there can be only one resistor in series with the rest of the circuit in order to both use all of the resistors and still end up with 200 ohms of total resistance..
tb_0584_c06,tb_0584,,scaffolding,critical,0,0,0,0,0,0,0,0,,103,The response must suggest diagraming out the possible arrangements to help zero in on a correct answer.
tb_0584_c07,tb_0584,,content,critical,0,0,0,0,0,0,0,0,,118,The response must point out that there could be more than one correct method of finding a working circuit arrangement.
tb_0584_c08,tb_0584,,scaffolding,critical_negative,1,0,0,0,0,0,0,0,multi_requirement_verb,225,The response must not point out that the remaining four resistors must be in two parallel sets of 100 ohms per branch that are in series with each other or two branches with 200 ohms in each branch that totals up to 100 ohms.
tb_0584_c09,tb_0584,,diagnosis,critical,0,0,0,0,0,0,0,0,,81,The response must indicate that the student is to use all of the given resistors.
tb_0585_c01,tb_0585,,diagnosis,critical,0,0,0,0,0,0,0,0,,138,The response must acknowledge something the student got right. For example: “You’ve correctly identified Io’s surface gravity and radius.”
tb_0585_c02,tb_0585,,diagnosis,critical,0,0,0,0,0,0,0,0,,200,"The response must identify why the student is stuck: the student tried to use Kepler’s Third Law, which needs an orbital period that isn’t provided, so they’re applying a formula that can’t work here."
tb_0585_c03,tb_0585,,content,critical,0,0,0,0,0,0,0,0,,190,"The response must steer the student toward using the correct surface-gravity equation $\(g = \frac{G\,M}{R^2}\)$, without performing the algebraic isolation of  M or plugging in any numbers."
tb_0585_c04,tb_0585,,scaffolding,critical,0,0,0,0,0,0,0,0,,173,"The response must not provide the next algebraic manipulation step; specifically, do not show how to isolate M from the surface-gravity equation $\(g = \frac{G\,M}{R^2}\)$."
tb_0585_c05,tb_0585,,,critical,0,0,0,0,0,0,0,0,,104,"The response must acknowledge the student's confusion (e.g., “I know those exponents can feel tricky…”)."
tb_0585_c06,tb_0585,,scaffolding,critical_negative,0,0,0,0,0,0,0,0,,93,"The response must not provide the final numeric answer for Io’s mass; namely, 8.93*10^22 kg."
tb_0585_c07,tb_0585,,,not_critical,0,0,0,0,0,0,0,0,,143,"The response should use second-person phrasing throughout (e.g., “You’re on the right track…” instead of “The student is on the right track…”)."
tb_0585_c08,tb_0585,,content,critical,0,0,0,0,0,0,0,0,,132,The response must explicitly remind the student to convert the radius from kilometers to meters before plugging it into the formula.
tb_0585_c09,tb_0585,,,not_critical,0,1,0,0,0,0,0,0,surface_format_or_persona_only,269,"The response should follow tutoring presentation conventions: use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity; render mathematical expressions in LaTeX. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)"
tb_0586_c01,tb_0586,,diagnosis,critical,0,0,0,0,0,0,0,0,,213,"The response must acknowledge that the student correctly responded that both types of fat are long carbon chains, saturated fats have single carbon bonds, and unsaturated fats have at least one double carbon bond."
tb_0586_c02,tb_0586,,diagnosis,critical,0,0,0,0,0,0,0,0,,107,The response must acknowledge that the student is confused about what the carbon chains are saturated with.
tb_0586_c03,tb_0586,,scaffolding,critical,0,0,0,0,0,0,0,0,,149,The response must lead the student to conclude that the carbon chains are saturated with hydrogen atoms by asking for another bond with another atom.
tb_0586_c04,tb_0586,,scaffolding,critical_negative,0,0,1,0,0,0,0,0,demands_specific_wording,228,"The response must not directly state or explain that carbon chains of saturated fats are saturated with hydrogen atoms and carbon chains of unsaturated fats are not, allowing them to form other bonds and break down more quickly."
tb_0586_c05,tb_0586,,scaffolding,critical,0,0,0,0,0,0,0,0,,185,The model must give a hint to think about what could the carbon chains be saturated with that would prevent other bonds from forming to keep the carbon chains intact in a saturated fat.
tb_0586_c06,tb_0586,,scaffolding,not_critical,0,0,0,0,0,0,0,0,,91,The model should offer the student more help after they have thought about the given hints.
tb_0586_c07,tb_0586,,,not_critical,0,1,0,0,0,0,0,0,surface_format_or_persona_only,298,"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice); use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)"
tb_0587_c01,tb_0587,,diagnosis,critical,0,0,0,0,0,0,0,0,,132,"The model response must correctly identify the error in the student's Part (a) of not using correct notation (H_0, H_1, mu_A, mu_B)."
tb_0587_c02,tb_0587,,scaffolding,critical,0,0,0,0,0,0,0,0,,174,"The model response must provide a hint that guides the student to use formal statistical notation (e.g., Greek letters for population mean) for Part (a) H_0, H_1, mu_A, mu_B."
tb_0587_c03,tb_0587,,scaffolding,critical,0,0,0,0,0,0,0,0,,279,"The model response must  guide the student on the correct conceptual structure of the denominator for the two-sample t-test statistic formula, including references to variance and the square root, without directly providing the full formula: t = (x̄₁ - x̄₂) / √(s₁²/n₁ + s₂²/n₂)."
tb_0587_c04,tb_0587,,content,not_critical,0,0,0,0,0,0,0,0,,297,"The response should suggest that the student expand their part (c) conclusion beyond just stating 'the new online module is better' by including formal statistical language (e.g., 'at the 0.05 significance level', 'sufficient evidence') or more specific interpretation in the context of the study."
tb_0587_c05,tb_0587,,diagnosis,critical,0,0,0,0,0,0,0,0,,124,The model response must correctly identify that the student is stuck on how to approach the error type scenario in Part (d).
tb_0587_c06,tb_0587,,diagnosis,critical,0,0,0,0,0,0,0,0,,205,"The model response should acknowledge the student's expressed emotion (""confused"") from Part (b).(e.g., ""It's totally common to get confused,"" ""You were confused,"" ""I can see you're feeling a bit unsure"")."
tb_0587_c07,tb_0587,,scaffolding,critical_negative,0,0,1,0,0,0,0,0,very_long_criterion,333,"The model response must not provide the direct steps for the solutions or give any of the final answers for any parts: Part (a): 1)H_0: mu_A = mu_B, the learning module is not effective. 2)H_1: mu_A > mu_B, the learning module is effective. Part (b): t = 2.35. Part (d): Type I error, wasting money on an ineffective learning module."
tb_0587_c08,tb_0587,,scaffolding,not_critical,0,0,0,0,0,0,0,0,,143,"The model response should invite the student to try again, check their understanding, or offer further help after the hints have been provided."
tb_0587_c09,tb_0587,,scaffolding,critical,0,0,0,0,0,0,0,0,,124,The model response must guide the student to think back to error types and apply that knowledge in the context of the study.
tb_0587_c10,tb_0587,,diagnosis,critical,0,0,0,0,0,0,0,0,,144,"The model response must acknowledge that the student is struggling in Part (b), specifically struggling with the denominator in the SE equation."
tb_0588_c01,tb_0588,,diagnosis,critical,0,0,0,0,0,0,0,0,,129,The model must identify that the student is not sure how to calculate exactly how much N₂ is used based on the 0.400 moles of H₂.
tb_0588_c02,tb_0588,,diagnosis,critical,0,0,0,0,0,0,0,0,,91,The model must recognize that the student correctly identified the limiting reactant as H2.
tb_0588_c03,tb_0588,,scaffolding,critical,0,0,0,0,0,0,0,0,,163,The model must guide the student on the next step to calculate the amount of N2 consumed and suggest that the student think carefully about the ratio of H2 and N2.
tb_0588_c04,tb_0588,,scaffolding,critical,0,0,0,0,0,0,0,0,,147,"The model must guide the student to ask how many moles of NH3 are produced in the reaction, suggesting that they use the molar ratios to help them."
tb_0588_c05,tb_0588,,scaffolding,critical,0,0,0,0,0,0,0,0,,173,"The model must tell the student that once they know how many moles of each gas are left in the container, they can add them together to get the total number of moles of gas."
tb_0588_c06,tb_0588,,scaffolding,critical_negative,0,0,1,0,0,0,0,0,demands_specific_wording,54,The model must not state the final answer of 2.12 atm.
tb_0588_c07,tb_0588,,,not_critical,0,0,0,0,0,0,0,0,,59,The response should use an encouraging and supportive tone.
tb_0588_c08,tb_0588,,content,critical,0,0,1,0,0,0,0,0,demands_specific_wording,94,The model must state that the student can use the ideal gas law after finding the total moles.
tb_0589_c01,tb_0589,,,critical,0,0,0,0,0,0,0,0,,65,The response explicitly acknowledges the student's confused tone.
tb_0589_c02,tb_0589,,diagnosis,critical,0,0,0,0,0,0,0,0,,249,"The response acknowledges the previous work that the student completed which is that the student used the product rule for (y^2 +3y +2)lny, differentiated the right hand side as sec^2x, and plugged in x = pi/3 to get the equation (y^2+3y +2)lny = 0."
tb_0589_c03,tb_0589,,diagnosis,critical,0,1,1,0,0,0,0,0,restatement_of_formula_or_answer|demands_specific_wording,167,"The response must state that the point of confusion for the student is that the equation has multiple correct y values, and the student does not know which one to use."
tb_0589_c04,tb_0589,,scaffolding,critical,0,1,0,0,0,0,0,0,restatement_of_formula_or_answer,161,The response must provide the hint to consider the domain of the original function to check which y values work and which ones might make the equation undefined.
tb_0589_c05,tb_0589,,scaffolding,critical,0,1,1,0,0,0,0,0,restatement_of_formula_or_answer|demands_specific_wording,153,"The response must not answer the hint by providing the y values of y = 1, -1, and -2, or state that y =1 is the only value that makes the equation valid."
tb_0589_c06,tb_0589,,scaffolding,critical_negative,0,0,0,0,0,0,0,0,,68,The response must not provide the final answer is  -1/2 at x = pi/3.
tb_0589_c07,tb_0589,,,not_critical,0,1,0,0,0,0,0,0,surface_format_or_persona_only,207,"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice). (Style/presentation only; not a content, diagnosis, or scaffolding skill.)"
tb_0590_c01,tb_0590,,diagnosis,critical,0,0,0,0,0,0,0,0,,174,The response must clear the student's confusion on whether to divide the number by 500 by suggesting they apply the probability values to the conditional probability formula.
tb_0590_c02,tb_0590,,diagnosis,critical,0,0,0,0,0,0,0,0,,159,The response must acknowledge the student obtain the correct probability values and guide them to applying those values to the conditional probability formula.
tb_0590_c03,tb_0590,,content,critical,0,0,0,0,0,0,0,0,,139,"The response acknowledge that the alternative approach of ""looking at just the morning column instead"" would also yield the correct answer."
tb_0590_c04,tb_0590,,diagnosis,critical,0,0,0,0,0,0,0,0,,122,The response must acknowledge that the student is right to approach the question using the conditional probability method.
tb_0590_c05,tb_0590,,scaffolding,critical,0,0,0,0,0,0,0,0,,82,The response must not indicate the final answer of 0.121 (to three decimal places)
tb_0590_c06,tb_0590,,,not_critical,0,0,0,0,0,0,0,0,,100,The response should have a tone that is calm and assuring to help alleviate the student's confusion.
tb_0591_c01,tb_0591,,,critical,0,0,0,0,0,0,0,0,,144,The response must acknowledge the student’s stated feeling of being “confused” before explaining the concept by offering an encouraging remark.
tb_0591_c02,tb_0591,,diagnosis,critical,1,0,0,0,0,0,0,0,multi_requirement_verb,96,The model must acknowledge that the student correctly identified the need to use Bayes’ theorem.
tb_0591_c03,tb_0591,,diagnosis,critical,0,0,0,0,0,0,0,0,,140,The model must identify that the student is unable to proceed due to an error in obtaining that R|A is the event whose probability is 0.045.
tb_0591_c04,tb_0591,,diagnosis,critical,0,0,0,0,0,0,0,0,,106,"The model must direct the student to identify the event with probability 0.045, as stated in the problem."
tb_0591_c05,tb_0591,,scaffolding,critical,0,0,0,0,0,0,0,0,,179,The response must provide a hint to the student by asking the student to identify a keyword in the statement of the problem that allows them to make new events using other events.
tb_0591_c06,tb_0591,,scaffolding,critical,0,0,0,0,0,0,0,0,,176,The model must provide a hint by asking the student to think of a way in which events A and R can be used along with the keyword to obtain the event whose probability is 0.045.
tb_0591_c07,tb_0591,,content,critical,1,0,0,0,0,0,0,0,multi_requirement_verb,172,The response must indicate to the student that the law of total probability (P(R) = P(R|A) · P(A) + P(R|not A) · P(not A)) provided by the student may need to be restated.
tb_0591_c08,tb_0591,,content,critical,0,0,0,0,0,0,0,0,,184,The model must suggest to the student to find an equivalent way to express the law of total probability for P(R) using event A and R together with the event whose probability is 0.045.
tb_0591_c09,tb_0591,,content,critical,0,0,1,0,0,0,0,0,demands_specific_wording,92,The model must not state that the keyword for the event whose probability is 0.045 is “and”.
tb_0591_c10,tb_0591,,content,critical,0,0,1,0,0,0,0,0,demands_specific_wording,83,The response must not state that the event with probability 0.045 is “not A and R”.
tb_0591_c11,tb_0591,,content,critical,0,0,1,0,0,0,0,0,demands_specific_wording,137,The response must not state that the equivalent way to express the law of total probability to find P(R) is P(A and R) + P(not A and R).
tb_0591_c12,tb_0591,,scaffolding,critical_negative,0,0,0,0,0,0,0,0,,143,The response must not solve the question fully by providing intermediate steps toward the solution or the final answer as approximately 0.1818.
tb_0591_c13,tb_0591,,,not_critical,0,0,0,0,0,0,0,0,,77,The model can use a reassuring tone by providing a motivating closing remark.
tb_0591_c14,tb_0591,,,not_critical,0,0,0,0,0,0,0,0,,171,"The response should follow tutoring presentation conventions: be clearly and readably presented. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)"
tb_0592_c01,tb_0592,,diagnosis,critical,0,0,0,0,0,0,0,0,,147,The model response must acknowledge that the student correctly identified restriction enzyme cloning and transformation as the two main techniques.
tb_0592_c02,tb_0592,,diagnosis,critical,0,0,0,0,0,0,0,0,,225,The model response must identify that the student’s worry about “cutting the wrong parts” is too general and prompt them to consider whether the chosen restriction enzyme has recognition sites within the insulin gene itself.
tb_0592_c03,tb_0592,,scaffolding,critical,0,0,0,0,0,0,0,0,,144,The model response must prompt the student to think about the precise risk of internal recognition sites in the target gene disrupting cloning.
tb_0592_c04,tb_0592,,content,critical,0,0,0,0,0,0,0,0,,189,"The model response must point out that transformation relies on chemical treatment to induce competence and a brief heat shock affecting the membrane, not permanent holes in the cell wall."
tb_0592_c05,tb_0592,,diagnosis,critical,0,0,0,0,0,0,0,0,,171,"The model response must prompt the student to consider the true obstacle to high transformation efficiency (e.g. membrane permeability, cell viability, DNA uptake rates)."
tb_0592_c06,tb_0592,,diagnosis,critical,0,0,0,0,0,0,0,0,,109,The model response must acknowledge that the student understands bacteria require their own genetic signals.
tb_0592_c07,tb_0592,,content,critical,0,0,0,0,0,0,0,0,,177,"The model response must identify that human regulatory elements won’t function in bacteria and prompt inclusion of bacterial promoters, ribosome-binding sites, and terminators."
tb_0592_c08,tb_0592,,content,critical,0,0,0,0,0,0,0,0,,140,The model response must highlight how bacterial promoter and RBS consensus sequences differ from eukaryotic TATA boxes and Kozak sequences.
tb_0592_c09,tb_0592,,scaffolding,critical,0,0,0,0,0,0,0,0,,187,The model response must prompt the student to focus on the specific molecular hurdles at each step (such as sequence compatibility and membrane chemistry) rather than vague generalities.
tb_0592_c10,tb_0592,,content,critical,0,0,0,0,0,0,0,0,,170,"The model response must prompt the student to list the exact bacterial components needed for expression (e.g. -35/-10 promoter, RBS, operator, transcription terminator)."
tb_0592_c11,tb_0592,,scaffolding,critical_negative,0,0,0,0,0,0,0,0,,85,The model response must not present the complete solution or final answers outright.
tb_0592_c12,tb_0592,,,not_critical,0,0,0,0,0,0,0,0,,169,"If the student expresses confusion or frustration, the model response must acknowledge that emotion explicitly (e.g. “I know these molecular details can feel tricky…”)."
tb_0592_c13,tb_0592,,,not_critical,0,1,0,0,0,0,0,0,surface_format_or_persona_only,227,"The response should follow tutoring presentation conventions: use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)"
tb_0593_c01,tb_0593,,diagnosis,critical,0,0,0,0,0,0,0,0,,186,The model must acknowledge the student's current work which includes elements such as  correctly used an unordered_set and only started counting when a number doesn't have a predecessor.
tb_0593_c02,tb_0593,,diagnosis,critical,1,0,0,0,0,0,0,0,multi_requirement_verb,120,The model must identify that the user is unable to proceed because they do not know if currentNum should be incremented.
tb_0593_c03,tb_0593,,diagnosis,critical,0,0,0,0,0,0,0,0,,92,The model must provide a hint to the student to consider if `currentNum` is not incremented.
tb_0593_c04,tb_0593,,scaffolding,critical,0,0,0,0,0,0,0,0,,95,The model must provide a hint for the student to consider what would happen if `nums` is empty.
tb_0593_c05,tb_0593,,scaffolding,critical,0,0,0,0,0,0,0,0,,82,The model must not directly give away the next step of incrementing `currentNum`.
