model,pirt,actual,items,fold,n_bank
qq8933/OpenLongCoT-Base-Gemma2-2B,0.1171443998634444,0.16326530612244897,36,7,441
JayHyeon/Qwen_0.5-IPO_5e-7-3ep_0alp_0lam,0.11772984594131342,0.14285714285714285,30,7,441
ontocord/merged_0.2_expert_0.8,0.3996235785552743,0.2925170068027211,8,7,441
allura-org/MoE-Girl-1BA-7BT,0.3423844030536989,0.2222222222222222,8,7,441
frameai/Loxa-4B,0.4729543780665339,0.35827664399092973,8,7,441
nvidia/Hymba-1.5B-Base,0.35118626595063307,0.23356009070294784,8,7,441
sabersaleh/Llama2-7B-IPO,0.35118626595063307,0.2562358276643991,8,7,441
Nexesenex/Llama_3.2_1b_Dolto_0.1,0.23923744724838383,0.2562358276643991,8,7,441
google/mt5-base,0.43174935122508873,0.3378684807256236,8,7,441
Sakalti/SJT-1.7B,0.43926103730124477,0.36507936507936506,8,7,441
Novaciano/FuseChat-3.2-1B-GRPO_Creative_RP,0.21796995603322655,0.2743764172335601,9,7,441
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_2ep,0.16611234415946557,0.1360544217687075,27,7,441
AtAndDev/Qwen2.5-1.5B-continuous-learnt,0.40662554155882813,0.32653061224489793,8,7,441
Nexesenex/Llama_3.2_3b_Kermes_v2.1,0.41620369232014326,0.3854875283446712,8,7,441
pankajmathur/orca_mini_v9_5_1B-Instruct_preview,0.21796995603322655,0.2653061224489796,9,7,441
MrRobotoAI/MrRoboto-ProLong-8b-v4i,0.5871193590437176,0.42403628117913833,8,7,441
Ahdoot/Test_StealthThinker,0.5180166562354712,0.3333333333333333,8,7,441
SaisExperiments/RightSheep-Llama3.2-3B,0.459391730993443,0.3378684807256236,8,7,441
LilRg/PRYMMAL-6B-slerp,0.42882023421970206,0.31746031746031744,8,7,441
ehristoforu/qwen2.5-with-lora-think-3b-it,0.38300564298135104,0.3356009070294785,8,7,441
OliveiraJLT/Sagui-7B-Instruct-v0.1,0.329201900109689,0.3764172335600907,8,7,441
Mxode/NanoLM-0.3B-Instruct-v1.1,0.3146346736803382,0.30385487528344673,8,7,441
ContactDoctor/Bio-Medical-3B-CoT-012025,0.4729543780665339,0.2290249433106576,8,7,441
Bllossom/llama-3.2-Korean-Bllossom-AICA-5B,0.4065163601276247,0.3764172335600907,8,7,441
iFaz/llama31_8B_en_emo_v4,0.4729543780665339,0.3378684807256236,8,7,441
tensopolis/qwen2.5-3b-or1-tensopolis,0.38300564298135104,0.2494331065759637,8,7,441
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_10vpo_const,0.1251949029133525,0.10430839002267574,38,7,441
huggyllama/llama-7b,0.39625922535082664,0.17687074829931973,8,7,441
Daemontatox/TinySphinx2.0,0.2993607341173475,0.2018140589569161,8,7,441
necva/replica-IEPile,0.4233415332818044,0.3968253968253968,8,7,441
weathermanj/Menda-3b-Optim-100,0.39625922535082664,0.3129251700680272,8,7,441
HuggingFaceTB/SmolLM-360M-Instruct,0.38300564298135104,0.18140589569160998,8,7,441
oopere/Llama-FinSent-S,0.38140138625831327,0.3333333333333333,8,7,441
lesubra/merge-test,0.42882023421970206,0.42403628117913833,8,7,441
netcat420/MFANN3bv0.22,0.6124266992008374,0.3378684807256236,8,7,441
HuggingFaceTB/SmolLM2-1.7B-Instruct,0.3996235785552743,0.21541950113378686,8,7,441
jpacifico/Lucie-Boosted-7B-Instruct,0.44849389626710906,0.2698412698412698,8,7,441
oopere/pruned60-llama-3.2-3b,0.33022790111489486,0.3378684807256236,8,7,441
ylalain/ECE-PRYMMAL-YL-1B-SLERP-V8,0.45193429792012735,0.3877551020408163,8,7,441
JayHyeon/Qwen_0.5-VDPO_5e-7-3ep_1vpo_const,0.1251949029133525,0.09297052154195011,38,7,441
ontocord/Llama_3.2_1b-autoredteam_helpfulness-train,0.4173091928242979,0.23582766439909297,8,7,441
PJMixers-Dev/LLaMa-3.2-Instruct-JankMix-v0.2-SFT-3B,0.44107435551547564,0.3469387755102041,8,7,441
MultivexAI/Gladiator-Mini-Exp-1211-3B,0.44849389626710906,0.35600907029478457,8,7,441
Qwen/Qwen2.5-1.5B,0.5871193590437176,0.29705215419501135,8,7,441
godlikehhd/qwen_full_data_alpaca,0.6124266992008374,0.42857142857142855,8,7,441
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_2ep_0alp_0lam,0.12351882540222683,0.07482993197278912,45,7,441
tangledgroup/tangled-llama-pints-1.5b-v0.1-instruct,0.32900194257082466,0.2766439909297052,8,7,441
allenai/OLMoE-1B-7B-0924-Instruct,0.2578473865294093,0.31065759637188206,8,7,441
saishshinde15/TethysAI_Vortex,0.4587339239567701,0.3854875283446712,8,7,441
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-2ep_0alp_0lam,0.12351882540222683,0.08163265306122448,45,7,441
jebish7/Nemotron-Mini-4B-Instruct,0.6124266992008374,0.4897959183673469,8,7,441
godlikehhd/alpaca_data_ifd_max_2600,0.4729543780665339,0.30158730158730157,8,7,441
monsterapi/gemma-2-2b-LoRA-MonsterInstruct,0.37842766153346113,0.29931972789115646,8,7,441
SkyOrbis/SKY-Ko-Llama3.2-3B-lora-epoch1,0.48621689153087577,0.3877551020408163,8,7,441
JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-2ep_0alp_0lam,0.12368584073329586,0.08083140877598152,58,8,433
kavonalds/BunderMaxx-0710,0.3221596628928784,0.20554272517321015,8,8,433
netcat420/MFANN3bv0.21,0.48593789834837925,0.3394919168591224,8,8,433
tinycompany/SigmaBoi-nomic1.5-fp32,0.6084617965958806,0.3810623556581986,8,8,433
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_2ep_0alp_0lam,0.12368584073329586,0.08083140877598152,58,8,433
netcat420/MFANN3bv1.3,0.49904013122173874,0.3002309468822171,8,8,433
JayHyeon/Qwen2.5-0.5B-Instruct-SFT,0.3221596628928784,0.13394919168591224,8,8,433
bunnycore/Qwen2.5-3B-Model-Stock-v4.1,0.3864442522170664,0.302540415704388,8,8,433
rhysjones/phi-2-orange-v2,0.5284308979796002,0.37644341801385683,8,8,433
JayHyeon/Qwen_0.5-VIPO_5e-7-3ep_10vpo_const,0.19715563771014744,0.13394919168591224,14,8,433
Youlln/ECE-PRYMMAL1B-FT-V1,0.5079704462374521,0.3233256351039261,8,8,433
ibm-granite/granite-3.1-2b-base,0.33808116379266945,0.20554272517321015,8,8,433
Delta-Vector/Henbane-7b-attempt2,0.38615348623513374,0.37644341801385683,8,8,433
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-1ep_0alp_0lam,0.12368584073329586,0.09006928406466513,58,8,433
Nexesenex/Llama_3.2_3b_Kermes_v1,0.4294662731707928,0.4018475750577367,8,8,433
EpistemeAI/Reasoning-Llama-3.2-1B-Instruct-v1.3,0.3490034841462094,0.20554272517321015,8,8,433
netcat420/MFANN-abliterated-phi2-merge-unretrained,0.41244282134923826,0.21016166281755197,8,8,433
hotmailuser/QwenStock-0.5B,0.12208422002411184,0.19861431870669746,52,8,433
mrdayl/OpenCognito,0.5497658423015941,0.3510392609699769,8,8,433
bunnycore/Qwen2.5-3B-Model-Stock,0.3864442522170664,0.302540415704388,8,8,433
JayHyeon/Qwen2.5-0.5B-SFT-1e-4,0.32663393638262617,0.19861431870669746,8,8,433
MaziyarPanahi/calme-3.1-baguette-3b,0.3864442522170664,0.28868360277136257,8,8,433
JayHyeon/Qwen_0.5-rDPO_3e-6-1ep_0vpo_const_0.1,0.19715563771014744,0.11778290993071594,14,8,433
SkyOrbis/SKY-Ko-Qwen2.5-3B-Instruct,0.6491555392193484,0.3695150115473441,8,8,433
lesubra/ECE-EIFFEL-3Bv3,0.5497658423015941,0.5011547344110855,8,8,433
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-3ep_0alp_0lam,0.12368584073329586,0.10623556581986143,58,8,433
Nexesenex/Llama_3.2_1b_Syneridol_0.2,0.19715563771014744,0.21478060046189376,14,8,433
lesubra/ECE-PRYMMAL-3B-SLERP-V1,0.5497658423015941,0.5057736720554272,8,8,433
jebish7/Nemotron-4-Mini-Hindi-4B-Base,0.442034825358,0.48036951501154734,8,8,433
bunnycore/Phi-3.5-mini-TitanFusion-0.1,0.5484393805110438,0.47113163972286376,8,8,433
ymcki/gemma-2-2b-jpn-it-abliterated-18-ORPO,0.3864442522170664,0.4018475750577367,8,8,433
ibm-granite/granite-3.0-1b-a400m-instruct,0.256868705888355,0.24480369515011546,9,8,433
h2oai/h2o-danube-1.8b-chat,0.4301842659328474,0.27251732101616627,8,8,433
CoolSpring/Qwen2-0.5B-Abyme-merge2,0.1519667442067966,0.20785219399538107,52,8,433
llnYou/ECE-PRYMMAL-YL-1B-SLERP-V6,0.45231862429728487,0.3903002309468822,8,8,433
Triangle104/Hermes-Llama-3.2-CoT-Summary,0.4216528813680338,0.3787528868360277,8,8,433
xMaulana/FinMatcha-3B-Instruct,0.4298393876778613,0.3625866050808314,8,8,433
DavieLion/Llama-3.2-1B-SPIN-iter0,0.442034825358,0.3187066974595843,8,8,433
ymcki/gemma-2-2b-jpn-it-abliterated-18,0.2946542452644871,0.3579676674364896,8,8,433
Mostafa8Mehrabi/llama-3.2-1b-Insomnia-ChatBot-merged,0.2086646274584071,0.21016166281755197,13,8,433
Xiaojian9992024/Phi-4-mini-UNOFFICAL,0.4229287402996689,0.27251732101616627,8,8,433
bamec66557/VICIOUS_MESH-12B-DIGAMMA,0.4154711486684123,0.40877598152424943,8,8,433
nvidia/Hymba-1.5B-Instruct,0.40953566622225385,0.20092378752886836,8,8,433
OpenBuddy/openbuddy-llama3.2-1b-v23.1-131k,0.3365027953554099,0.22170900692840648,8,8,433
godlikehhd/alpaca_data_ins_min_5200,0.693552899588578,0.40415704387990764,8,8,433
pints-ai/1.5-Pints-2K-v0.1,0.2769392253734648,0.23325635103926096,8,8,433
CoolSpring/Qwen2-0.5B-Abyme-merge3,0.32385938197626407,0.24249422632794457,8,8,433
theprint/Llama-3.2-3B-VanRossum,0.38615348623513374,0.3279445727482679,8,8,433
MaziyarPanahi/calme-3.1-llamaloi-3b,0.2946542452644871,0.3556581986143187,8,8,433
HuggingFaceTB/SmolLM-360M,0.43804134717929866,0.3140877598152425,8,8,433
KingNish/qwen-1b-continued,0.2776183465569568,0.2702078521939954,8,8,433
JayHyeon/Qwen_0.5-VIPO_5e-7-3ep_30vpo_const,0.19715563771014744,0.13394919168591224,14,8,433
prithivMLmods/Llama-Express.1-Math,0.2192289576862826,0.18244803695150116,12,8,433
prithivMLmods/Llama-3.2-3B-Math-Oct,0.48820531680094925,0.3833718244803695,8,8,433
insightfactory/Llama-3.2-3B-Instruct-unsloth-bnb-4bitlora_model,0.48820531680094925,0.37644341801385683,8,8,433
gupta-tanish/llama-7b-dpo-baseline,0.3708685595819317,0.3995381062355658,8,8,433
divyanshukunwar/SASTRI_1_9B,0.4298393876778613,0.2817551963048499,8,8,433
fblgit/pancho-v1-qw25-3B-UNAMGS,0.5748825981364261,0.3371824480369515,8,8,433
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-1ep_0alp_0lam,0.12368584073329586,0.08083140877598152,58,8,433
JayHyeon/Qwen_0.5-DPO_5e-7-3ep_0alp_0lam,0.12136313885506637,0.09699769053117784,64,8,433
AicoresSecurity/Cybernet-Sec-3B-R1-V0,0.45277625591680204,0.3533487297921478,8,8,433
JayHyeon/Qwen2.5-0.5B-SFT-MDPO-1epoch_v1,0.12299182337801066,0.12702078521939955,64,8,433
Youlln/ECE-PRYMMAL-YL-1B-SLERP-V2,0.5484393805110438,0.5034642032332564,8,8,433
Goekdeniz-Guelmez/Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v1,0.36697144199343973,0.3233256351039261,8,8,433
ibm-granite/granite-3.1-1b-a400m-base,0.3221596628928784,0.19630484988452657,8,8,433
OpenLLM-France/Lucie-7B-Instruct-v1.1,0.38634841890845223,0.2678983833718245,8,8,433
godlikehhd/ifd_new_qwen_2500,0.5353282646088802,0.302540415704388,8,8,433
pszemraj/Llama-3-6.3b-v0.1,0.40953566622225385,0.3556581986143187,8,8,433
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam,0.13772225122280463,0.13394919168591224,84,8,433
PJMixers-Dev/Qwen2.5-RomboTiesTest-7B,0.2946542452644871,0.3741339491916859,8,8,433
iFaz/llama32_3B_en_emo_5000_stp,0.42978640552444486,0.3371824480369515,8,8,433
JayHyeon/Qwen2.5-0.5B-SFT-2e-5,0.32663393638262617,0.20554272517321015,8,8,433
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_stories.no_issue,0.33398663930794625,0.21478060046189376,8,8,433
netcat420/MFANN3bv0.19,0.6735395620199239,0.4110854503464203,8,8,433
win10/Qwen2.5-2B-Instruct,0.3055788199105718,0.43648960739030024,8,8,433
PJMixers-Dev/L3.2-Instruct-Thinking-v0.1-1B,0.41244282134923826,0.18013856812933027,8,8,433
unsloth/Llama-3.2-1B-Instruct,0.2192289576862826,0.2471131639722864,12,8,433
EpistemeAI/ReasoningCore-3B-RE1-V2B,0.40953566622225385,0.3279445727482679,8,8,433
qingy2024/Qwarkstar-4B,0.45277625591680204,0.3903002309468822,8,8,433
meta-llama/Llama-3.2-1B,0.32385938197626407,0.21016166281755197,8,8,433
lalainy/ECE-PRYMMAL-YL-0.5B-SLERP-BIS-V1,0.5497658423015941,0.3233256351039261,8,8,433
prithivMLmods/QwQ-R1-Distill-1.5B-CoT,0.14033609645138756,0.19630484988452657,64,8,433
matouLeLoup/ECE-PRYMMAL-0.5B-FT-V5-MUSR-Mathis,0.33398663930794625,0.3094688221709007,8,8,433
JayHyeon/Qwen2.5-0.5B-SFT-1e-5-3ep,0.3365027953554099,0.18244803695150116,8,8,433
h2oai/h2o-danube3-500m-chat,0.19966247213285215,0.17321016166281755,21,8,433
JayHyeon/Qwen2.5-0.5B-SFT-5e-5-3ep,0.3365027953554099,0.2702078521939954,8,8,433
VAGOsolutions/SauerkrautLM-gemma-2-2b-it,0.40915238030843876,0.418013856812933,8,8,433
ontocord/wide_3b_sft_stag1.2-lyrical_news_software_howto_formattedtext-merge,0.3136620857523204,0.2517321016166282,9,8,433
Sakalti/Phi3.5-Comets-3.8B,0.38772572048393367,0.29330254041570436,8,8,433
meditsolutions/MedIT-Mesh-3B-Instruct,0.4613667202111558,0.40877598152424943,8,8,433
h2oai/h2o-danube3.1-4b-chat,0.38615348623513374,0.3187066974595843,8,8,433
microsoft/Phi-4-mini-instruct,0.4613667202111558,0.40415704387990764,8,8,433
ontocord/wide_3b_sft_stage1.2-ss1-expert_fictional_lyrical,0.407900280439271,0.27251732101616627,8,8,433
voidful/smol-360m-ft,0.32385938197626407,0.18013856812933027,8,8,433
brgx53/Barracuda-PRYMMAL-ECE-TW3,0.442034825358,0.3464203233256351,8,8,433
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-1ep_0alp_0lam,0.12368584073329586,0.08314087759815242,58,8,433
MTSAIR/Cotype-Nano,0.40581768236878846,0.2678983833718245,8,8,433
LilRg/ECE-1B-merge-PRYMMAL,0.5493920056188292,0.40877598152424943,8,8,433
JayHyeon/Qwen_0.5-DPOP_3e-6-2ep_0alp_5lam,0.12368584073329586,0.09930715935334873,58,8,433
Goekdeniz-Guelmez/Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1,0.3221596628928784,0.14318706697459585,8,8,433
jayasuryajsk/Qwen2.5-3B-reasoner,0.5497658423015941,0.3163972286374134,8,8,433
netcat420/MFANN3bv0.20,0.46658033399577087,0.41570438799076215,8,8,433
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-2ep_0alp_5lam,0.12368584073329586,0.12240184757505773,58,8,433
SpaceYL/ECE_Poirot,0.7049670537088997,0.4665127020785219,8,8,433
lalainy/ECE-PRYMMAL-YL-6B-SLERP-V1,0.5256775886159436,0.49884526558891457,8,8,433
hotmailuser/QwenSlerp2-3B,0.5748825981364261,0.3464203233256351,8,8,433
Weyaxi/Einstein-v8-Llama3.2-1B,0.20332959533223133,0.23325635103926096,17,8,433
Daemontatox/TinySphinx,0.33398663930794625,0.20554272517321015,8,8,433
meta-llama/Llama-3.2-1B-Instruct,0.2192289576862826,0.27251732101616627,12,8,433
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-1ep_0alp_0lam,0.12368584073329586,0.08545034642032333,58,8,433
ahmeda335/13_outOf_32_pruned_layers_llama3.1-8b,0.2803298535937334,0.3533487297921478,8,9,433
EpistemeAI/Athena-gemma-2-2b-it-Philos,0.28588392084835235,0.43648960739030024,8,9,433
Nexesenex/Llama_3.2_1b_OrcaSun_V1,0.3457076669296677,0.3163972286374134,8,9,433
Nexesenex/Dolphin3.0-Llama3.1-1B-abliterated,0.27400268348458173,0.21247113163972287,8,9,433
allknowingroger/Ph3unsloth-3B-slerp,0.2921784745002998,0.5034642032332564,8,9,433
KingNish/Qwen2.5-0.5b-Test-ft,0.2063704405504684,0.24018475750577367,8,9,433
piotr25691/thea-rp-3b-25r,0.2813906917642827,0.3833718244803695,8,9,433
jpacifico/Chocolatine-3B-Instruct-DPO-v1.0,0.3457076669296677,0.5127020785219399,8,9,433
MultivexAI/Phi-3.5-Mini-Instruct-MultiVex-v0.25-GGUF,0.27023448529614125,0.3533487297921478,8,9,433
sumink/llftfl7,0.2761555779856285,0.3002309468822171,8,9,433
suayptalha/Komodo-Llama-3.2-3B-v2-fp16,0.2813906917642827,0.36027713625866054,8,9,433
DeepAutoAI/Explore_Llama-3.2-1B-Inst_v0,0.3457076669296677,0.23094688221709006,8,9,433
BEE-spoke-data/tFINE-900m-instruct-orpo,0.2701347918808107,0.3441108545034642,8,9,433
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-1ep_1alp_0lam,0.3737090774423804,0.11778290993071594,8,9,433
jpacifico/Lucie-7B-Instruct-DPO-v1.1.3,0.25995500172398794,0.2817551963048499,8,9,433
Triangle104/Hermes-Llama-3.2-CoT,0.24934899997794396,0.3856812933025404,8,9,433
JayHyeon/Qwen_0.5-VIPO_5e-7-3ep_3vpo_const,0.17331555349147162,0.14780600461893764,8,9,433
Novaciano/BLAST_PROCESSING-3.2-1B,0.2761555779856285,0.2702078521939954,8,9,433
ibm-granite/granite-3.1-1b-a400m-instruct,0.3337869844308451,0.20785219399538107,8,9,433
JayHyeon/Qwen_0.5-IRPO_3e-7-1ep_1alp_0lam,0.3737090774423804,0.10854503464203233,8,9,433
NTQAI/NxMobileLM-1.5B-SFT,0.2778786116553523,0.279445727482679,8,9,433
JayHyeon/Qwen_0.5-VIPO_5e-7-3ep_1vpo_const,0.17331555349147162,0.15242494226327943,8,9,433
tinycompany/ShawtyIsBad-ib,0.26683954507039886,0.3163972286374134,8,9,433
llnYou/ECE-PRYMMAL-YL-3B-SLERP-V1,0.3457076669296677,0.3648960739030023,8,9,433
weathermanj/Menda-3b-Optim-200,0.2752209658276681,0.3325635103926097,8,9,433
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr.no_issue,0.29740383431355155,0.2540415704387991,8,9,433
DreadPoor/UNTESTED-VENN_1.2-8B-Model_Stock,0.2921784745002998,0.5034642032332564,8,9,433
braindao/DeepSeek-R1-Distill-Qwen-1.5B-Blunt,0.2063704405504684,0.25635103926096997,8,9,433
JayHyeon/Qwen-0.5B-eDPO-1epoch,0.2701347918808107,0.22632794457274827,8,9,433
ibm-granite/granite-3.1-3b-a800m-instruct,0.2761555779856285,0.2540415704387991,8,9,433
open-neo/Kyro-n1-3B,0.27296732182116035,0.3163972286374134,8,9,433
pankajmathur/orca_mini_v9_5_3B-Instruct,0.2921784745002998,0.4503464203233256,8,9,433
Nexesenex/Llama_3.2_1b_AquaSyn_0.11,0.22014153532991124,0.20092378752886836,8,9,433
jlzhou/Qwen2.5-3B-Infinity-Instruct-0625,0.3457076669296677,0.325635103926097,8,9,433
postbot/gpt2-medium-emailgen,0.2761555779856285,0.2748267898383372,8,9,433
prithivMLmods/Llama-Deepsync-1B,0.2761555779856285,0.2909930715935335,8,9,433
tiiuae/falcon-mamba-7b,0.26413881064482236,0.38799076212471134,8,9,433
bunnycore/QwQen-3B-LCoT,0.35836710210914025,0.2979214780600462,8,9,433
MultivexAI/Gladiator-Mini-Exp-1222-3B-Instruct,0.29740383431355155,0.3371824480369515,8,9,433
DeepMount00/Qwen2-1.5B-Ita,0.2839823077060975,0.3325635103926097,8,9,433
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam,0.3737090774423804,0.16859122401847576,8,9,433
ECE-ILAB-PRYMMAL/ILAB-Merging-3B-V2,0.3457076669296677,0.4942263279445728,8,9,433
ValiantLabs/Llama3.2-3B-Enigma,0.2813906917642827,0.43648960739030024,8,9,433
lesubra/ECE-EIFFEL-3Bv2,0.2921784745002998,0.4503464203233256,8,9,433
T145/ZEUS-8B-V2-ORPO,0.29740383431355155,0.42494226327944573,8,9,433
meditsolutions/Llama-3.2-SUN-2.4B-checkpoint-26000,0.26280519764033883,0.3579676674364896,8,9,433
godlikehhd/alpaca_data_sampled_ifd_5200,0.3457076669296677,0.3510392609699769,8,9,433
TheDrummer/Gemmasutra-Mini-2B-v1,0.26740682152863243,0.23556581986143188,8,9,433
godlikehhd/alpaca_data_score_max_2500,0.3457076669296677,0.3625866050808314,8,9,433
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-1ep_0alp_5lam,0.3822620303512504,0.12009237875288684,8,9,433
bamec66557/mergekit-ties-sinbkow,0.29740383431355155,0.39260969976905313,8,9,433
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-1ep_0alp_0lam,0.3737090774423804,0.11085450346420324,8,9,433
bamec66557/VICIOUS_MESH-12B-DELTA,0.29740383431355155,0.40877598152424943,8,9,433
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_0alp_0lam,0.2757794742323608,0.12471131639722864,30,9,433
bunnycore/SmolLM2-1.7B-roleplay-lora,0.2761555779856285,0.22170900692840648,8,9,433
Daemontatox/ReasonTest,0.2787883107484173,0.42494226327944573,8,9,433
CortexLM/btlm-7b-base-v0.2,0.2324160704308548,0.2979214780600462,10,9,433
JayHyeon/Qwen2.5-0.5B-SFT-7e-5-2ep,0.34008972682000155,0.23787528868360278,8,9,433
jpacifico/Chocolatine-3B-Instruct-DPO-Revised,0.3457076669296677,0.46882217090069284,8,9,433
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-3ep_0alp_0lam,0.2533686549593824,0.11547344110854503,23,9,433
JayHyeon/Qwen2.5-0.5B-SFT-5e-5-5ep,0.34008972682000155,0.3325635103926097,8,9,433
Nexesenex/Llama_3.2_1b_OpenTree_R1_0.1,0.26413881064482236,0.19861431870669746,8,9,433
prithivMLmods/Llama-3.2-6B-AlgoCode,0.3272536897202205,0.44341801385681295,8,9,433
netcat420/MFANN-phigments-slerp-V2,0.5060894561844416,0.418013856812933,9,9,433
JayHyeon/Qwen_0.5-MDPO_0.1_5e-7-3ep_0alp_0lam,0.3737090774423804,0.11316397228637413,8,9,433
godlikehhd/alpaca_data_ifd_me_max_5200,0.26413881064482236,0.3279445727482679,8,9,433
microsoft/Phi-3-mini-4k-instruct,0.3457076669296677,0.4226327944572748,8,9,433
keeeeenw/MicroLlama,0.22014153532991124,0.2817551963048499,8,9,433
iFaz/llama32_3B_en_emo_v2,0.2813906917642827,0.3695150115473441,8,9,433
sabersaleh/Llama2-7B-CPO,0.35958078496186424,0.3140877598152425,8,9,433
T145/KRONOS-8B-V7,0.3457076669296677,0.3094688221709007,8,9,433
bond005/meno-tiny-0.1,0.3457076669296677,0.48498845265588914,8,9,433
Yash21/TinyYi-7B-Test,0.49977197775693394,0.2956120092378753,8,9,433
noname0202/llama-math-1b-r16-0to512tokens-test,0.3457076669296677,0.2471131639722864,8,9,433
oopere/pruned60-llama-1b,0.36174978144921893,0.3418013856812933,8,9,433
meta-llama/Llama-2-7b-chat-hf,0.23328732130510615,0.2817551963048499,8,9,433
JayHyeon/Qwen_0.5-DPOP_1e-6-3ep_0alp_5lam,0.2533686549593824,0.11547344110854503,23,9,433
Youlln/ECE-PRYMMAL-0.5B-FT-V4-MUSR,0.3457076669296677,0.3302540415704388,8,9,433
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-3ep_1alp_0lam,0.330792890231769,0.14087759815242495,27,9,433
MoonRide/Llama-3.2-3B-Khelavaster,0.2921784745002998,0.394919168591224,8,9,433
Sakalti/Neptuno-3B,0.26413881064482236,0.3140877598152425,8,9,433
sumink/bbhqwen3,0.23328732130510615,0.2540415704387991,8,9,433
JayHyeon/Qwen_0.5-DPOP_1e-7-3ep_0alp_5lam,0.3737090774423804,0.11778290993071594,8,9,433
theprint/ReWiz-Llama-3.2-3B,0.2813906917642827,0.3995381062355658,8,9,433
JayHyeon/Qwen-0.5B-IRPO-1epoch,0.23328732130510615,0.21247113163972287,8,9,433
tinycompany/SigmaBoi-base,0.26413881064482236,0.3833718244803695,8,9,433
netcat420/MFANN3bv0.18,0.5060894561844416,0.40877598152424943,9,9,433
IlyaGusev/gemma-2-2b-it-abliterated,0.23679292216957581,0.394919168591224,8,9,433
Sakalti/Saba1-1.8B,0.3457076669296677,0.49884526558891457,8,9,433
MaziyarPanahi/calme-3.3-baguette-3b,0.2750610067933147,0.3163972286374134,8,9,433
meta-llama/Llama-3.2-3B,0.23328732130510615,0.26096997690531176,8,9,433
meditsolutions/Llama-3.2-SUN-HDIC-1B-Instruct,0.3457076669296677,0.302540415704388,8,9,433
netcat420/MFANN3b,0.3274278455792313,0.3279445727482679,8,9,433
JayHyeon/Qwen2.5-0.5B-SFT-2e-4-2ep,0.3457076669296677,0.2586605080831409,8,9,433
JayHyeon/Qwen-0.5B-DPO-1epoch,0.26740682152863243,0.22632794457274827,8,9,433
kyutai/helium-1-preview-2b,0.24531009893886818,0.24249422632794457,8,9,433
Triangle104/Q2.5-R1-3B,0.26683954507039886,0.3648960739030023,8,9,433
bunnycore/Qwen2.5-3B-Model-Stock-v2,0.2750610067933147,0.3117782909930716,8,9,433
Goekdeniz-Guelmez/Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v3,0.23679292216957581,0.3325635103926097,8,9,433
JayHyeon/Qwen_0.5-MDPO_0.7_3e-6-3ep_0alp_0lam,0.2533686549593824,0.12471131639722864,23,9,433
M4-ai/TinyMistral-248M-v3,0.3711717239743844,0.3787528868360277,8,9,433
JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_10vpo_const,0.2533686549593824,0.10623556581986143,23,9,433
h2oai/h2o-danube3-4b-chat,0.28290529186617247,0.2586605080831409,8,9,433
duyhv1411/Llama-3.2-1B-en-vi,0.22014153532991124,0.20554272517321015,8,9,433
KingNish/Reasoning-Llama-3b-v0.1,0.25995500172398794,0.302540415704388,8,9,433
Marsouuu/MiniQwenMathExpert-ECE-PRYMMAL-Martial,0.26683954507039886,0.42032332563510394,8,9,433
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0.23328732130510615,0.2678983833718245,8,9,433
Novaciano/Sigil-Of-Satan-3.2-1B,0.3457076669296677,0.23094688221709006,8,9,433
bunnycore/Qwen2.5-3B-RP-Thinker-V2,0.2750610067933147,0.3187066974595843,8,9,433
