criterion_id,scenario_id,a_diagnosis,a_strategy,a_math,a_communication,a_affective,b,n_persons
bridge_0464_c11,bridge_0464,0.000000,0.000000,0.000000,1.611170,0.000000,0.208107,51
bridge_0464_c12,bridge_0464,0.000000,-0.154277,0.000000,1.831375,0.000000,2.496052,51
bridge_0464_c13,bridge_0464,0.000000,0.000000,0.000000,0.000000,0.638408,-0.131695,51
bridge_0464_c14,bridge_0464,0.000000,0.000000,0.000000,0.523918,1.848943,0.799456,51
bridge_0464_c15,bridge_0464,0.000000,0.000000,0.000000,0.000000,-0.047410,-1.837321,51
bridge_0464_c16,bridge_0464,0.000000,0.000000,0.000000,0.000000,2.061999,-4.722769,51
bridge_0464_c18,bridge_0464,0.642561,0.000000,0.294096,0.000000,0.000000,-0.815874,51
bridge_0464_c19,bridge_0464,0.000000,0.496505,0.000000,0.543903,0.000000,0.445093,51
bridge_0464_c39,bridge_0464,0.000000,0.000000,-0.577197,1.979247,0.000000,-0.649217,51
bridge_0468_c01,bridge_0468,0.904486,0.000000,0.000000,0.000000,0.000000,2.277696,51
bridge_0468_c02,bridge_0468,0.735047,0.000000,0.000000,0.000000,0.000000,2.788522,51
bridge_0468_c03,bridge_0468,0.000000,0.000000,1.163643,0.000000,0.000000,1.421394,51
bridge_0468_c04,bridge_0468,0.000000,0.000000,0.490917,0.000000,0.000000,-0.913192,51
bridge_0468_c05,bridge_0468,0.000000,0.000000,1.743164,0.000000,0.000000,2.753674,51
bridge_0468_c06,bridge_0468,-1.955980,0.000000,6.451469,0.000000,0.000000,10.068139,51
bridge_0468_c07,bridge_0468,0.000000,1.780234,0.000000,0.000000,0.000000,2.266494,51
bridge_0468_c08,bridge_0468,0.000000,0.804597,0.000000,0.000000,0.000000,2.286036,51
bridge_0468_c09,bridge_0468,0.000000,1.214200,0.000000,0.000000,0.495330,2.430007,51
bridge_0468_c10,bridge_0468,0.000000,-0.496867,0.000000,1.319402,0.000000,1.704816,51
bridge_0468_c11,bridge_0468,0.000000,0.000000,0.000000,1.201286,0.000000,2.104974,51
bridge_0468_c12,bridge_0468,0.000000,-0.152191,0.000000,4.299477,0.000000,6.675816,51
bridge_0468_c13,bridge_0468,0.000000,0.000000,0.000000,0.000000,1.665224,-0.601990,51
bridge_0468_c14,bridge_0468,0.000000,0.000000,0.000000,0.483067,0.183309,1.517198,51
bridge_0468_c15,bridge_0468,0.000000,0.000000,0.000000,0.000000,-0.191269,-0.692055,51
bridge_0468_c16,bridge_0468,0.000000,0.000000,0.000000,0.000000,1.281605,-2.083005,51
bridge_0468_c17,bridge_0468,0.294993,-0.005375,0.000000,0.000000,0.000000,3.843659,51
bridge_0468_c18,bridge_0468,-0.858941,0.000000,3.003359,0.000000,0.000000,4.285753,51
bridge_0468_c19,bridge_0468,0.000000,1.400787,0.000000,-0.192995,0.000000,1.860458,51
bridge_0468_c38,bridge_0468,0.000000,0.000000,0.000000,1.450697,0.000000,2.492777,51
bridge_0472_c01,bridge_0472,0.796354,0.000000,0.000000,0.000000,0.000000,2.012988,51
bridge_0472_c03,bridge_0472,0.000000,0.000000,0.809141,0.000000,0.000000,0.585799,51
bridge_0472_c04,bridge_0472,0.000000,0.000000,0.705136,0.000000,0.000000,-1.160859,51
bridge_0472_c05,bridge_0472,0.000000,0.000000,1.252331,0.000000,0.000000,1.089906,51
bridge_0472_c06,bridge_0472,3.685849,0.000000,3.510111,0.000000,0.000000,9.789600,51
bridge_0472_c07,bridge_0472,0.000000,1.135574,0.000000,0.000000,0.000000,1.622802,51
bridge_0472_c08,bridge_0472,0.000000,1.475614,0.000000,0.000000,0.000000,3.879264,51
bridge_0472_c09,bridge_0472,0.000000,1.470293,0.000000,0.000000,-0.327694,1.182811,51
bridge_0472_c10,bridge_0472,0.000000,1.244868,0.000000,0.579590,0.000000,1.466388,51
bridge_0472_c11,bridge_0472,0.000000,0.000000,0.000000,0.596188,0.000000,0.877514,51
bridge_0472_c12,bridge_0472,0.000000,0.689771,0.000000,3.621957,0.000000,6.667354,51
bridge_0472_c13,bridge_0472,0.000000,0.000000,0.000000,0.000000,1.236459,-1.027232,51
bridge_0472_c14,bridge_0472,0.000000,0.000000,0.000000,0.834229,1.407414,2.515872,51
bridge_0472_c15,bridge_0472,0.000000,0.000000,0.000000,0.000000,-0.351815,-1.862376,51
bridge_0472_c16,bridge_0472,0.000000,0.000000,0.000000,0.000000,0.926539,-2.329160,51
bridge_0472_c21,bridge_0472,0.000000,1.342521,0.000000,0.000000,0.000000,2.852553,51
bridge_0472_c38,bridge_0472,0.000000,0.000000,0.000000,1.457824,0.000000,1.723157,51
bridge_0476_c01,bridge_0476,1.685755,0.000000,0.000000,0.000000,0.000000,1.512705,51
bridge_0476_c02,bridge_0476,1.735450,0.000000,0.000000,0.000000,0.000000,2.095768,51
bridge_0476_c03,bridge_0476,0.000000,0.000000,0.651249,0.000000,0.000000,0.654667,51
bridge_0476_c04,bridge_0476,0.000000,0.000000,1.555570,0.000000,0.000000,-1.391136,51
bridge_0476_c05,bridge_0476,0.000000,0.000000,1.800237,0.000000,0.000000,1.526526,51
bridge_0476_c06,bridge_0476,1.194925,0.000000,0.757827,0.000000,0.000000,2.001767,51
bridge_0476_c07,bridge_0476,0.000000,1.458411,0.000000,0.000000,0.000000,2.348239,51
bridge_0476_c08,bridge_0476,0.000000,1.405403,0.000000,0.000000,0.000000,1.534475,51
bridge_0476_c09,bridge_0476,0.000000,2.516158,0.000000,0.000000,-0.675714,3.429785,51
bridge_0476_c10,bridge_0476,0.000000,1.384923,0.000000,0.838840,0.000000,0.738841,51
bridge_0476_c11,bridge_0476,0.000000,0.000000,0.000000,1.354544,0.000000,0.428962,51
bridge_0476_c12,bridge_0476,0.000000,0.908613,0.000000,0.954121,0.000000,1.364531,51
bridge_0476_c13,bridge_0476,0.000000,0.000000,0.000000,0.000000,4.416906,-1.284439,51
bridge_0476_c14,bridge_0476,0.000000,0.000000,0.000000,1.232179,1.854821,0.876912,51
bridge_0476_c15,bridge_0476,0.000000,0.000000,0.000000,0.000000,0.634391,-2.652622,51
bridge_0476_c16,bridge_0476,0.000000,0.000000,0.000000,0.000000,1.203011,-2.493686,51
bridge_0476_c22,bridge_0476,0.905664,0.000000,0.000000,0.000000,0.975047,1.554290,51
bridge_0476_c23,bridge_0476,0.000000,1.492809,0.000000,0.000000,0.000000,1.732389,51
bridge_0476_c38,bridge_0476,0.000000,0.000000,0.000000,1.427174,0.000000,1.241915,51
bridge_0478_c01,bridge_0478,0.655202,0.000000,0.000000,0.000000,0.000000,1.462296,51
bridge_0478_c02,bridge_0478,0.796354,0.000000,0.000000,0.000000,0.000000,2.012988,51
bridge_0478_c03,bridge_0478,0.000000,0.000000,0.124914,0.000000,0.000000,-0.039644,51
bridge_0478_c04,bridge_0478,0.000000,0.000000,0.560320,0.000000,0.000000,-1.242388,51
bridge_0478_c05,bridge_0478,0.000000,0.000000,0.304478,0.000000,0.000000,0.616603,51
bridge_0478_c06,bridge_0478,-0.086198,0.000000,0.970012,0.000000,0.000000,1.914933,51
bridge_0478_c07,bridge_0478,0.000000,0.324658,0.000000,0.000000,0.000000,1.014955,51
bridge_0478_c08,bridge_0478,0.000000,2.114840,0.000000,0.000000,0.000000,3.447367,51
bridge_0478_c09,bridge_0478,0.000000,0.142947,0.000000,0.000000,0.286251,2.019740,51
bridge_0478_c10,bridge_0478,0.000000,0.723719,0.000000,0.056706,0.000000,0.480235,51
bridge_0478_c11,bridge_0478,0.000000,0.000000,0.000000,0.447099,0.000000,-0.222442,51
bridge_0478_c12,bridge_0478,0.000000,0.747215,0.000000,0.470433,0.000000,1.625011,51
bridge_0478_c13,bridge_0478,0.000000,0.000000,0.000000,0.000000,1.265128,-1.278274,51
bridge_0478_c14,bridge_0478,0.000000,0.000000,0.000000,0.214095,0.351083,0.555613,51
bridge_0478_c15,bridge_0478,0.000000,0.000000,0.000000,0.000000,-0.401916,-2.049874,51
bridge_0478_c16,bridge_0478,0.000000,0.000000,0.000000,0.000000,1.205951,-3.094304,51
bridge_0478_c24,bridge_0478,-0.108922,1.056340,0.000000,0.000000,0.000000,-3.499645,51
bridge_0478_c25,bridge_0478,0.000000,0.545292,0.000000,0.000000,0.000000,2.208921,51
bridge_0478_c37,bridge_0478,0.000000,0.000000,0.000000,0.561000,0.000000,-0.082566,51
bridge_0479_c01,bridge_0479,2.755244,0.000000,0.000000,0.000000,0.000000,2.487307,51
bridge_0479_c02,bridge_0479,4.054498,0.000000,0.000000,0.000000,0.000000,6.768459,51
bridge_0479_c03,bridge_0479,0.000000,0.000000,4.622915,0.000000,0.000000,-0.000471,51
bridge_0479_c04,bridge_0479,0.000000,0.000000,0.839035,0.000000,0.000000,-1.567266,51
bridge_0479_c05,bridge_0479,0.000000,0.000000,4.692089,0.000000,0.000000,0.377459,51
bridge_0479_c06,bridge_0479,3.685849,0.000000,3.510111,0.000000,0.000000,9.789600,51
bridge_0479_c07,bridge_0479,0.000000,2.099453,0.000000,0.000000,0.000000,-0.020221,51
bridge_0479_c08,bridge_0479,0.000000,1.308776,0.000000,0.000000,0.000000,4.532869,51
bridge_0479_c09,bridge_0479,0.000000,1.920778,0.000000,0.000000,0.624583,0.154569,51
bridge_0479_c10,bridge_0479,0.000000,0.735662,0.000000,1.252660,0.000000,-0.042190,51
bridge_0479_c11,bridge_0479,0.000000,0.000000,0.000000,1.611170,0.000000,0.208107,51
bridge_0479_c12,bridge_0479,0.000000,1.407718,0.000000,0.937431,0.000000,2.348934,51
bridge_0479_c13,bridge_0479,0.000000,0.000000,0.000000,0.000000,1.163476,-0.301332,51
bridge_0479_c14,bridge_0479,0.000000,0.000000,0.000000,0.567290,1.374060,0.063611,51
bridge_0479_c15,bridge_0479,0.000000,0.000000,0.000000,0.000000,-0.042498,-3.197898,51
bridge_0479_c16,bridge_0479,0.000000,0.000000,0.000000,0.000000,1.319233,-2.854853,51
bridge_0479_c21,bridge_0479,0.000000,2.054812,0.000000,0.000000,0.000000,0.226470,51
bridge_0479_c38,bridge_0479,0.000000,0.000000,0.000000,2.060040,0.000000,-0.182213,51
bridge_0485_c01,bridge_0485,1.398976,0.000000,0.000000,0.000000,0.000000,1.557843,51
bridge_0485_c02,bridge_0485,4.990792,0.000000,0.000000,0.000000,0.000000,6.559053,51
bridge_0485_c03,bridge_0485,0.000000,0.000000,0.952618,0.000000,0.000000,-0.214310,51
bridge_0485_c04,bridge_0485,0.000000,0.000000,0.236940,0.000000,0.000000,-1.698041,51
bridge_0485_c05,bridge_0485,0.000000,0.000000,1.934354,0.000000,0.000000,1.732364,51
bridge_0485_c06,bridge_0485,4.097512,0.000000,3.917803,0.000000,0.000000,10.216054,51
bridge_0485_c07,bridge_0485,0.000000,1.039489,0.000000,0.000000,0.000000,1.300897,51
bridge_0485_c08,bridge_0485,0.000000,1.492809,0.000000,0.000000,0.000000,1.732389,51
bridge_0485_c09,bridge_0485,0.000000,1.487379,0.000000,0.000000,1.137011,2.914455,51
bridge_0485_c10,bridge_0485,0.000000,0.662453,0.000000,0.631213,0.000000,0.560983,51
bridge_0485_c11,bridge_0485,0.000000,0.000000,0.000000,0.633134,0.000000,1.110971,51
bridge_0485_c12,bridge_0485,0.000000,0.275526,0.000000,1.223442,0.000000,2.455318,51
bridge_0485_c13,bridge_0485,0.000000,0.000000,0.000000,0.000000,0.856950,-0.579660,51
bridge_0485_c14,bridge_0485,0.000000,0.000000,0.000000,0.478008,0.911448,0.226178,51
bridge_0485_c15,bridge_0485,0.000000,0.000000,0.000000,0.000000,0.680115,-1.541263,51
bridge_0485_c16,bridge_0485,0.000000,0.000000,0.000000,0.000000,1.500865,-3.869727,51
bridge_0485_c21,bridge_0485,0.000000,1.865600,0.000000,0.000000,0.000000,1.663280,51
bridge_0485_c38,bridge_0485,0.000000,0.000000,0.000000,0.890385,0.000000,0.927764,51
bridge_0487_c01,bridge_0487,0.298486,0.000000,0.000000,0.000000,0.000000,3.127632,51
bridge_0487_c02,bridge_0487,2.356544,0.000000,0.000000,0.000000,0.000000,2.499037,51
bridge_0487_c03,bridge_0487,0.000000,0.000000,0.799453,0.000000,0.000000,-0.665948,51
bridge_0487_c04,bridge_0487,0.000000,0.000000,0.309122,0.000000,0.000000,-0.891478,51
bridge_0487_c05,bridge_0487,0.000000,0.000000,0.965199,0.000000,0.000000,0.147662,51
bridge_0487_c06,bridge_0487,1.595979,0.000000,1.230932,0.000000,0.000000,2.480097,51
bridge_0487_c07,bridge_0487,0.000000,0.912751,0.000000,0.000000,0.000000,1.725748,51
bridge_0487_c08,bridge_0487,0.000000,1.583606,0.000000,0.000000,0.000000,0.976947,51
bridge_0487_c09,bridge_0487,0.000000,1.096130,0.000000,0.000000,0.233284,1.850971,51
bridge_0487_c10,bridge_0487,0.000000,-0.340803,0.000000,1.566163,0.000000,0.352199,51
bridge_0487_c11,bridge_0487,0.000000,0.000000,0.000000,1.079363,0.000000,0.055237,51
bridge_0487_c12,bridge_0487,0.000000,0.736944,0.000000,0.637163,0.000000,2.538279,51
bridge_0487_c13,bridge_0487,0.000000,0.000000,0.000000,0.000000,1.042369,-2.178369,51
bridge_0487_c14,bridge_0487,0.000000,0.000000,0.000000,0.038667,0.718141,1.947671,51
bridge_0487_c15,bridge_0487,0.000000,0.000000,0.000000,0.000000,-0.046368,-2.013986,51
bridge_0487_c16,bridge_0487,0.000000,0.000000,0.000000,0.000000,0.703564,-1.690621,51
bridge_0487_c22,bridge_0487,1.334390,0.000000,0.000000,0.000000,-0.610249,-0.208132,51
bridge_0487_c23,bridge_0487,0.000000,0.959214,0.000000,0.000000,0.000000,0.480312,51
bridge_0487_c37,bridge_0487,0.000000,0.000000,0.000000,1.298644,0.000000,0.060385,51
bridge_0489_c01,bridge_0489,1.030999,0.000000,0.000000,0.000000,0.000000,1.912713,51
bridge_0489_c03,bridge_0489,0.000000,0.000000,0.280420,0.000000,0.000000,0.528922,51
bridge_0489_c04,bridge_0489,0.000000,0.000000,0.126374,0.000000,0.000000,-0.197644,51
bridge_0489_c05,bridge_0489,0.000000,0.000000,1.258045,0.000000,0.000000,1.589994,51
bridge_0489_c06,bridge_0489,2.776876,0.000000,2.615091,0.000000,0.000000,8.963931,51
bridge_0489_c07,bridge_0489,0.000000,0.712043,0.000000,0.000000,0.000000,1.846061,51
bridge_0489_c09,bridge_0489,0.000000,1.803113,0.000000,0.000000,-1.842273,2.857945,51
bridge_0489_c10,bridge_0489,0.000000,0.300145,0.000000,0.971486,0.000000,2.077046,51
bridge_0489_c11,bridge_0489,0.000000,0.000000,0.000000,0.806969,0.000000,0.471896,51
bridge_0489_c12,bridge_0489,0.000000,0.056422,0.000000,0.215599,0.000000,2.717499,51
bridge_0489_c13,bridge_0489,0.000000,0.000000,0.000000,0.000000,4.582028,-1.636763,51
bridge_0489_c14,bridge_0489,0.000000,0.000000,0.000000,0.512150,1.339735,1.621235,51
bridge_0489_c15,bridge_0489,0.000000,0.000000,0.000000,0.000000,0.383458,-1.739550,51
bridge_0489_c16,bridge_0489,0.000000,0.000000,0.000000,0.000000,1.228459,-1.146231,51
bridge_0489_c24,bridge_0489,0.034705,0.192319,0.000000,0.000000,0.000000,-0.956651,51
bridge_0489_c25,bridge_0489,0.000000,1.563962,0.000000,0.000000,0.000000,3.971563,51
bridge_0489_c38,bridge_0489,0.000000,0.000000,0.000000,1.037418,0.000000,1.362107,51
bridge_0492_c01,bridge_0492,1.887443,0.000000,0.000000,0.000000,0.000000,3.247919,51
bridge_0492_c02,bridge_0492,1.512483,0.000000,0.000000,0.000000,0.000000,3.285160,51
bridge_0492_c03,bridge_0492,0.000000,0.000000,0.166445,0.000000,0.000000,0.879640,51
bridge_0492_c04,bridge_0492,0.000000,0.000000,0.575329,0.000000,0.000000,-0.206036,51
bridge_0492_c05,bridge_0492,0.000000,0.000000,1.040173,0.000000,0.000000,3.551862,51
bridge_0492_c06,bridge_0492,0.828819,0.000000,0.393816,0.000000,0.000000,3.490729,51
bridge_0492_c07,bridge_0492,0.000000,2.192357,0.000000,0.000000,0.000000,2.212056,51
bridge_0492_c08,bridge_0492,0.000000,0.819865,0.000000,0.000000,0.000000,3.336558,51
bridge_0492_c09,bridge_0492,0.000000,1.120266,0.000000,0.000000,2.374008,3.549226,51
bridge_0492_c10,bridge_0492,0.000000,0.531929,0.000000,0.539741,0.000000,2.639704,51
bridge_0492_c11,bridge_0492,0.000000,0.000000,0.000000,0.667183,0.000000,2.025043,51
bridge_0492_c12,bridge_0492,0.000000,0.541672,0.000000,2.915230,0.000000,6.910952,51
bridge_0492_c13,bridge_0492,0.000000,0.000000,0.000000,0.000000,1.703267,-0.091460,51
bridge_0492_c14,bridge_0492,0.000000,0.000000,0.000000,0.904469,2.692188,3.721341,51
bridge_0492_c15,bridge_0492,0.000000,0.000000,0.000000,0.000000,0.170302,-1.696564,51
bridge_0492_c16,bridge_0492,0.000000,0.000000,0.000000,0.000000,1.267098,-1.151118,51
bridge_0492_c22,bridge_0492,0.742034,0.000000,0.000000,0.000000,0.715422,2.809888,51
bridge_0492_c23,bridge_0492,0.000000,1.398310,0.000000,0.000000,0.000000,2.890243,51
bridge_0492_c37,bridge_0492,0.000000,0.000000,0.000000,0.877601,0.000000,3.372613,51
bridge_0496_c01,bridge_0496,0.735047,0.000000,0.000000,0.000000,0.000000,2.788522,51
bridge_0496_c03,bridge_0496,0.000000,0.000000,0.585742,0.000000,0.000000,0.211958,51
bridge_0496_c04,bridge_0496,0.000000,0.000000,0.783333,0.000000,0.000000,-0.570095,51
bridge_0496_c05,bridge_0496,0.000000,0.000000,0.371820,0.000000,0.000000,1.098621,51
bridge_0496_c06,bridge_0496,-1.955980,0.000000,6.451469,0.000000,0.000000,10.068139,51
bridge_0496_c07,bridge_0496,0.000000,1.339946,0.000000,0.000000,0.000000,1.362287,51
bridge_0496_c08,bridge_0496,0.000000,1.308776,0.000000,0.000000,0.000000,4.532869,51
bridge_0496_c09,bridge_0496,0.000000,1.822863,0.000000,0.000000,0.079231,1.670650,51
bridge_0496_c10,bridge_0496,0.000000,-0.613321,0.000000,2.134640,0.000000,1.153803,51
bridge_0496_c11,bridge_0496,0.000000,0.000000,0.000000,0.689926,0.000000,0.467044,51
bridge_0496_c13,bridge_0496,0.000000,0.000000,0.000000,0.000000,5.029370,-2.414935,51
bridge_0496_c14,bridge_0496,0.000000,0.000000,0.000000,3.895232,0.893736,6.908611,51
bridge_0496_c15,bridge_0496,0.000000,0.000000,0.000000,0.000000,-0.750736,-1.961013,51
bridge_0496_c16,bridge_0496,0.000000,0.000000,0.000000,0.000000,0.662525,-1.405421,51
bridge_0496_c22,bridge_0496,1.655088,0.000000,0.000000,0.000000,-0.933200,0.802256,51
bridge_0496_c23,bridge_0496,0.000000,0.971040,0.000000,0.000000,0.000000,0.913772,51
bridge_0496_c38,bridge_0496,0.000000,0.000000,0.000000,0.983165,0.000000,2.175587,51
bridge_0500_c01,bridge_0500,2.053870,0.000000,0.000000,0.000000,0.000000,1.478144,51
bridge_0500_c02,bridge_0500,2.053209,0.000000,0.000000,0.000000,0.000000,2.070775,51
bridge_0500_c03,bridge_0500,0.000000,0.000000,0.889342,0.000000,0.000000,0.790550,51
bridge_0500_c04,bridge_0500,0.000000,0.000000,1.061802,0.000000,0.000000,-1.505605,51
bridge_0500_c05,bridge_0500,0.000000,0.000000,2.702719,0.000000,0.000000,2.276867,51
bridge_0500_c06,bridge_0500,1.874120,0.000000,1.556475,0.000000,0.000000,3.126369,51
bridge_0500_c07,bridge_0500,0.000000,1.458411,0.000000,0.000000,0.000000,2.348239,51
bridge_0500_c08,bridge_0500,0.000000,2.002606,0.000000,0.000000,0.000000,1.906319,51
bridge_0500_c09,bridge_0500,0.000000,2.516158,0.000000,0.000000,-0.675714,3.429785,51
bridge_0500_c10,bridge_0500,0.000000,1.378490,0.000000,0.882057,0.000000,0.902277,51
bridge_0500_c11,bridge_0500,0.000000,0.000000,0.000000,0.964731,0.000000,0.598390,51
bridge_0500_c12,bridge_0500,0.000000,1.372160,0.000000,1.149704,0.000000,1.525357,51
bridge_0500_c13,bridge_0500,0.000000,0.000000,0.000000,0.000000,4.416906,-1.284439,51
bridge_0500_c14,bridge_0500,0.000000,0.000000,0.000000,1.579583,2.537330,1.732942,51
bridge_0500_c15,bridge_0500,0.000000,0.000000,0.000000,0.000000,0.634391,-2.652622,51
bridge_0500_c16,bridge_0500,0.000000,0.000000,0.000000,0.000000,1.203011,-2.493686,51
bridge_0500_c22,bridge_0500,0.336948,0.000000,0.000000,0.000000,1.221583,1.387403,51
bridge_0500_c23,bridge_0500,0.000000,1.611804,0.000000,0.000000,0.000000,1.968581,51
bridge_0500_c38,bridge_0500,0.000000,0.000000,0.000000,1.973530,0.000000,1.658786,51
bridge_0503_c01,bridge_0503,3.538929,0.000000,0.000000,0.000000,0.000000,6.906558,51
bridge_0503_c02,bridge_0503,1.030999,0.000000,0.000000,0.000000,0.000000,1.912713,51
bridge_0503_c03,bridge_0503,0.000000,0.000000,0.810042,0.000000,0.000000,-1.425942,51
bridge_0503_c04,bridge_0503,0.000000,0.000000,0.929364,0.000000,0.000000,-2.272486,51
bridge_0503_c05,bridge_0503,0.000000,0.000000,2.082267,0.000000,0.000000,-0.236664,51
bridge_0503_c06,bridge_0503,0.684008,0.000000,0.711897,0.000000,0.000000,1.453814,51
bridge_0503_c07,bridge_0503,0.000000,1.780234,0.000000,0.000000,0.000000,2.266494,51
bridge_0503_c08,bridge_0503,0.000000,4.970629,0.000000,0.000000,0.000000,1.561216,51
bridge_0503_c09,bridge_0503,0.000000,2.436122,0.000000,0.000000,0.787116,2.273704,51
bridge_0503_c10,bridge_0503,0.000000,-0.589791,0.000000,4.900439,0.000000,-0.546042,51
bridge_0503_c11,bridge_0503,0.000000,0.000000,0.000000,4.572258,0.000000,-0.509607,51
bridge_0503_c12,bridge_0503,0.000000,0.369490,0.000000,0.375888,0.000000,2.810012,51
bridge_0503_c13,bridge_0503,0.000000,0.000000,0.000000,0.000000,4.582028,-1.636763,51
bridge_0503_c14,bridge_0503,0.000000,0.000000,0.000000,0.918003,0.775474,1.713959,51
bridge_0503_c15,bridge_0503,0.000000,0.000000,0.000000,0.000000,0.929166,-4.449316,51
bridge_0503_c16,bridge_0503,0.000000,0.000000,0.000000,0.000000,2.049075,-2.980834,51
bridge_0503_c26,bridge_0503,1.217701,0.000000,0.025528,0.000000,0.000000,-2.355091,51
bridge_0503_c27,bridge_0503,0.000000,0.000000,1.046245,0.219708,0.000000,-2.606552,51
bridge_0503_c37,bridge_0503,0.000000,0.000000,0.000000,2.060040,0.000000,-0.182213,51
bridge_0504_c01,bridge_0504,0.317679,0.000000,0.000000,0.000000,0.000000,2.139047,51
bridge_0504_c02,bridge_0504,4.407368,0.000000,0.000000,0.000000,0.000000,6.684181,51
bridge_0504_c03,bridge_0504,0.000000,0.000000,0.926445,0.000000,0.000000,0.898810,51
bridge_0504_c04,bridge_0504,0.000000,0.000000,0.433219,0.000000,0.000000,-0.453216,51
bridge_0504_c05,bridge_0504,0.000000,0.000000,1.143345,0.000000,0.000000,0.844256,51
bridge_0504_c06,bridge_0504,0.574893,0.000000,1.322521,0.000000,0.000000,2.674639,51
bridge_0504_c07,bridge_0504,0.000000,1.311727,0.000000,0.000000,0.000000,2.052515,51
bridge_0504_c08,bridge_0504,0.000000,2.473982,0.000000,0.000000,0.000000,2.632848,51
bridge_0504_c09,bridge_0504,0.000000,0.950196,0.000000,0.000000,0.725395,1.052887,51
bridge_0504_c10,bridge_0504,0.000000,1.412613,0.000000,0.788024,0.000000,0.440867,51
bridge_0504_c11,bridge_0504,0.000000,0.000000,0.000000,0.943187,0.000000,0.162970,51
bridge_0504_c12,bridge_0504,0.000000,3.684123,0.000000,-0.825065,0.000000,3.882385,51
bridge_0504_c13,bridge_0504,0.000000,0.000000,0.000000,0.000000,1.350688,-1.429130,51
bridge_0504_c14,bridge_0504,0.000000,0.000000,0.000000,0.049346,1.912482,2.108489,51
bridge_0504_c15,bridge_0504,0.000000,0.000000,0.000000,0.000000,-0.876965,-2.189994,51
bridge_0504_c16,bridge_0504,0.000000,0.000000,0.000000,0.000000,1.039867,-2.647012,51
bridge_0504_c20,bridge_0504,-0.026602,0.895875,0.000000,0.000000,0.000000,-3.864186,51
bridge_0504_c21,bridge_0504,0.000000,1.167534,0.000000,0.000000,0.000000,0.695779,51
bridge_0504_c39,bridge_0504,0.000000,0.000000,-0.084315,1.496399,0.000000,0.689903,51
bridge_0508_c01,bridge_0508,1.512483,0.000000,0.000000,0.000000,0.000000,3.285160,51
bridge_0508_c02,bridge_0508,0.298486,0.000000,0.000000,0.000000,0.000000,3.127632,51
bridge_0508_c03,bridge_0508,0.000000,0.000000,0.617823,0.000000,0.000000,1.254440,51
bridge_0508_c04,bridge_0508,0.000000,0.000000,0.647813,0.000000,0.000000,-0.838015,51
bridge_0508_c05,bridge_0508,0.000000,0.000000,1.258045,0.000000,0.000000,1.589994,51
bridge_0508_c06,bridge_0508,0.771097,0.000000,0.050630,0.000000,0.000000,2.023987,51
bridge_0508_c07,bridge_0508,0.000000,0.485156,0.000000,0.000000,0.000000,1.987328,51
bridge_0508_c08,bridge_0508,0.000000,1.095561,0.000000,0.000000,0.000000,3.051026,51
bridge_0508_c09,bridge_0508,0.000000,1.290548,0.000000,0.000000,-0.386281,3.026313,51
bridge_0508_c10,bridge_0508,0.000000,-0.521504,0.000000,2.443233,0.000000,2.599451,51
bridge_0508_c11,bridge_0508,0.000000,0.000000,0.000000,1.651434,0.000000,2.021032,51
bridge_0508_c12,bridge_0508,0.000000,-0.461579,0.000000,2.349861,0.000000,3.307947,51
bridge_0508_c13,bridge_0508,0.000000,0.000000,0.000000,0.000000,1.727620,0.008166,51
bridge_0508_c14,bridge_0508,0.000000,0.000000,0.000000,0.329692,1.003601,0.978286,51
bridge_0508_c15,bridge_0508,0.000000,0.000000,0.000000,0.000000,0.191963,-1.699716,51
bridge_0508_c16,bridge_0508,0.000000,0.000000,0.000000,0.000000,0.850537,-1.455552,51
bridge_0508_c26,bridge_0508,0.711255,0.000000,0.067547,0.000000,0.000000,0.136388,51
bridge_0508_c27,bridge_0508,0.000000,0.000000,0.418705,0.353132,0.000000,-1.040755,51
bridge_0508_c37,bridge_0508,0.000000,0.000000,0.000000,0.973656,0.000000,1.201939,51
bridge_0509_c01,bridge_0509,0.904486,0.000000,0.000000,0.000000,0.000000,2.277696,51
bridge_0509_c02,bridge_0509,1.512483,0.000000,0.000000,0.000000,0.000000,3.285160,51
bridge_0509_c03,bridge_0509,0.000000,0.000000,1.202568,0.000000,0.000000,-0.028247,51
bridge_0509_c04,bridge_0509,0.000000,0.000000,1.043049,0.000000,0.000000,-0.799488,51
bridge_0509_c05,bridge_0509,0.000000,0.000000,0.673644,0.000000,0.000000,0.751185,51
bridge_0509_c06,bridge_0509,4.644149,0.000000,-3.923836,0.000000,0.000000,2.417237,51
bridge_0509_c07,bridge_0509,0.000000,0.991930,0.000000,0.000000,0.000000,0.179173,51
bridge_0509_c08,bridge_0509,0.000000,0.042571,0.000000,0.000000,0.000000,2.004185,51
bridge_0509_c09,bridge_0509,0.000000,1.289928,0.000000,0.000000,-0.497010,1.265436,51
bridge_0509_c10,bridge_0509,0.000000,-0.424847,0.000000,1.403438,0.000000,1.046249,51
bridge_0509_c11,bridge_0509,0.000000,0.000000,0.000000,1.294922,0.000000,-0.059237,51
bridge_0509_c12,bridge_0509,0.000000,-1.543787,0.000000,1.494042,0.000000,2.724652,51
bridge_0509_c13,bridge_0509,0.000000,0.000000,0.000000,0.000000,1.125364,-0.301933,51
bridge_0509_c14,bridge_0509,0.000000,0.000000,0.000000,0.674396,0.088657,0.089184,51
