floor,target,model,fold,n_scen,n_crit,reason,reach_se_post,plateau,hit_cap,overran_floor,eap_sd,se_param,se_total,theta_ref,theta_cat,weak
15,0.1,LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,4,17,54,plateau,False,True,False,True,0.1579452170987014,0.17670120573658857,0.23700212596751136,2.466776172602346,1.9876735670105592,False
15,0.1,OpenBMB/MiniCPM4-0.5B,4,18,65,reach,True,False,False,True,0.09917404782227514,0.05903323890344695,0.11541410250435757,0.264600915378981,0.08122339301635609,False
15,0.1,Qwen/Qwen1.5-1.8B,1,18,59,plateau,False,True,False,True,0.10305509297158652,0.07119897759054168,0.12525831947348168,0.0809350876209607,0.07979240123903845,False
15,0.1,Qwen/Qwen1.5-1.8B-Chat,3,21,68,plateau,False,True,False,True,0.11625069781744696,0.048209089671181184,0.12585047107566724,0.38980421498707585,0.6991925146619945,False
15,0.1,Qwen/Qwen2-0.5B,4,15,57,reach,True,False,False,False,0.08709128586283367,0.07254347695845337,0.11334658407937782,-0.42536643383467315,-0.2004527080414177,False
15,0.1,Qwen/Qwen2.5-0.5B-Instruct,4,19,48,plateau,False,True,False,True,0.14128659370343677,0.060159803456375234,0.15356139981202865,0.5477826844709038,0.6501038097458893,False
15,0.1,ai-forever/mGPT,3,17,58,plateau,False,True,False,True,0.4599146738062196,0.2944452803045613,0.5460947997151346,-4.654145790110268,-3.632504326016858,True
15,0.1,allenai/OLMo-1B-hf,3,17,60,plateau,False,True,False,True,0.4509200851656717,0.263821204963713,0.5224275561207717,-5.618639294811007,-3.8508231488159828,True
15,0.1,allenai/OLMo-2-0425-1B,3,17,60,plateau,False,True,False,True,0.1233136790600859,0.1227209440044285,0.1739732552453737,-1.409649262681663,-1.5859922473655403,False
15,0.1,allenai/OLMo-2-0425-1B-DPO,4,16,36,reach,True,False,False,True,0.09959531188506167,0.07149003842053914,0.12259711147842296,1.2388770660415394,1.279464546801043,False
15,0.1,allenai/OLMo-2-0425-1B-Instruct,4,19,49,plateau,False,True,False,True,0.10608177911126403,0.11240783799912261,0.15456023389943485,1.223975567515562,0.9674007499559969,False
15,0.1,arcee-ai/raspberry-3B,0,15,34,reach,True,False,False,False,0.09228884189958216,0.06382749029192769,0.11221042222597771,1.1246507099233405,1.2462319186493647,False
15,0.1,google/gemma-2-2b,2,17,59,plateau,False,True,False,True,0.10627109781313603,0.0792960214230736,0.13259489146998715,-1.6137473114926797,-1.4481745044383718,False
15,0.1,google/gemma-2b,1,16,53,reach,True,False,False,True,0.0993800878180687,0.08399249740193136,0.1301197197758299,-1.4974514447819693,-1.441812060356983,False
15,0.1,h2oai/h2o-danube-1.8b-chat,3,21,73,reach,True,False,False,True,0.0989354872278502,0.04756199528921659,0.1097741956422527,0.15692820207249436,0.31654296661754483,False
15,0.1,h2oai/h2o-danube2-1.8b-base,4,16,59,reach,True,False,False,True,0.0972524754820409,0.08598706845999128,0.12981455977558215,-0.5391843442572666,-0.294573850175018,False
15,0.1,h2oai/h2o-danube2-1.8b-chat,1,17,55,plateau,False,True,False,True,0.10972480791069665,0.0734838498570354,0.1320583570276815,0.07162046441996717,0.15094295589060433,False
15,0.1,ibm-granite/granite-3.0-2b-base,2,18,62,plateau,False,True,False,True,0.14291481994574265,0.1175078879038413,0.18502094335438293,0.6085128149812709,0.3564675290366943,False
15,0.1,ibm-granite/granite-3.1-2b-base,3,16,54,reach,True,False,False,True,0.09551918834636235,0.04708579973302543,0.10649407438372532,0.39815152382376157,0.016603981192462126,False
15,0.1,ibm-granite/granite-3.1-2b-instruct,2,16,48,reach,True,False,False,True,0.09796686742370968,0.09237283439215423,0.13464860803756962,1.9759237221237114,1.5030004462135573,False
15,0.1,ibm-granite/granite-7b-instruct,1,17,49,reach,True,False,False,True,0.09482537468092198,0.06906015375062849,0.11730795590853028,1.0037738475985463,0.9839388971371451,False
15,0.1,ibm/PowerLM-3b,0,20,71,plateau,False,True,False,True,0.1353673436825129,0.049283124612800384,0.14405951585112445,0.06981670685503957,0.2816995426195125,False
15,0.1,meta-llama/Llama-3.2-1B,0,15,56,reach,True,False,False,False,0.09962864333953977,0.06685845634646354,0.11998299779014189,-1.797509685344033,-1.5269359886696756,False
15,0.1,meta-llama/Llama-3.2-1B-Instruct,1,18,44,plateau,False,True,False,True,0.11188405735024633,0.09542731265324295,0.1470524202091655,0.9487835872468362,0.9552558111614724,False
15,0.1,meta-llama/Llama-3.2-3B-Instruct,0,18,40,reach,True,False,False,True,0.09326450746568693,0.0869716260755538,0.12752384912259795,1.6440232113778666,1.5562162588913664,False
15,0.1,microsoft/phi-1_5,2,18,62,plateau,False,True,False,True,0.10432088597981089,0.058983068926502055,0.11984093487452939,-1.2383447154869367,-1.158187818324235,False
15,0.1,nvidia/AceInstruct-1.5B,1,17,44,reach,True,False,False,True,0.09824912292295562,0.05876233321360447,0.11448101135051492,1.2814241934896762,1.0569219203468463,False
15,0.1,openbmb/MiniCPM-1B-sft-bf16,1,15,54,reach,True,False,False,False,0.09179790467895647,0.04962531140182191,0.10435289567220726,-1.9094032176867235,-1.199923126334514,False
15,0.1,openbmb/MiniCPM-2B-sft-bf16,0,15,33,reach,True,False,False,False,0.0938948912899121,0.06046751685498858,0.11168066620929847,-0.2660211371706569,1.167247330585687,False
15,0.1,openlm-research/open_llama_3b,2,19,64,plateau,False,True,False,True,0.15768248168095542,0.09700432757241147,0.18513131716930162,-2.113422890071994,-1.9886701203143449,False
15,0.1,pankajmathur/orca_mini_3b,0,23,82,plateau,False,True,False,True,0.10485038681903919,0.06371935556564659,0.12269376467369254,-0.36235829342006787,-0.36589083100713826,False
15,0.1,pankajmathur/orca_mini_v9_5_3B-Instruct,4,16,48,reach,True,False,False,True,0.09925771247397763,0.07744066531496115,0.12589340780990338,1.4499391340199896,1.4453226636141776,False
15,0.1,stabilityai/stablelm-2-1_6b-chat,2,21,70,reach,True,False,False,True,0.09951322239339606,0.05642076823171403,0.11439486229273714,0.9902315747851386,1.12153509056583,False
15,0.1,stabilityai/stablelm-2-zephyr-1_6b,0,16,43,reach,True,False,False,True,0.09932763955310463,0.07482151049809328,0.12435529105111595,0.7128737192257213,0.9787940341352455,False
15,0.1,stabilityai/stablelm-zephyr-3b,2,22,67,plateau,False,True,False,True,0.13219987257300314,0.05725384723807227,0.14406529537636323,1.0698573954068982,0.9496955342838976,False
15,0.1,tiiuae/Falcon3-1B-Instruct,1,16,46,reach,True,False,False,True,0.09636366923127856,0.05811458608989681,0.11253115952533009,0.9564526224142926,1.159443857338817,False
15,0.1,tiiuae/Falcon3-3B-Base,1,19,66,plateau,False,True,False,True,0.10094431300475132,0.0430556283362005,0.10974307021140897,0.5082020250809371,0.06808168993469409,False
15,0.1,tiiuae/Falcon3-3B-Instruct,4,17,37,reach,True,False,False,True,0.09852185354213512,0.07371749657190955,0.12304805941666622,1.6169822007176056,1.2512164468914686,False
15,0.1,utter-project/EuroLLM-1.7B,2,15,57,reach,True,False,False,False,0.09131390198916613,0.051787942689797355,0.10497723422022878,-1.3431819715559552,-1.123149220620939,False
15,0.1,utter-project/EuroLLM-1.7B-Instruct,0,20,70,plateau,False,True,False,True,0.13081905696737356,0.06805218767163262,0.14746093012295844,0.013246625830741467,0.1888345873844973,False
15,0.12,01-ai/Yi-1.5-6B,3,15,57,reach,True,False,False,False,0.0866333537957429,0.06693375135604078,0.10947814878088984,-0.10501385881784328,-0.06966286914033021,False
15,0.12,01-ai/Yi-1.5-6B-Chat,2,15,39,reach,True,False,False,False,0.11075554373219364,0.0870949437813719,0.14089826010172798,1.6170944407245194,1.386351107943584,False
15,0.12,01-ai/Yi-6B,1,15,48,reach,True,False,False,False,0.0903004511755246,0.06035366716520177,0.10861278296218753,-0.8649532723076396,-1.1854459245603228,False
15,0.12,01-ai/Yi-6B-200K,3,15,53,reach,True,False,False,False,0.11511303427616659,0.08346566445900995,0.1421883532637253,-1.9919214931867122,-1.4654332553332012,False
15,0.12,01-ai/Yi-6B-Chat,3,15,42,reach,True,False,False,False,0.10878030172378136,0.07294245330783378,0.1309723464616956,0.7589881962700152,1.275630852182606,False
15,0.12,BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,4,17,65,plateau,False,True,False,True,0.42356646001648596,0.2517278201099681,0.49272247915861705,-5.347129353898183,-5.541189970854868,True
15,0.12,BEE-spoke-data/smol_llama-220M-openhermes,0,17,59,plateau,False,True,False,True,0.1293267592906128,0.09888094996961895,0.16279696844691668,-2.537376304836234,-2.4227394379375884,False
15,0.12,BSC-LT/salamandra-2b,0,15,52,reach,True,False,False,False,0.08719001642003438,0.07874702261582849,0.11748698878677447,-1.510802591582213,-1.2998142721975896,False
15,0.12,BSC-LT/salamandra-2b-instruct,0,17,59,plateau,False,True,False,True,0.1228464361758381,0.05495330808314047,0.13457753508808523,-0.3848422021293781,-0.24760564218081046,False
15,0.12,BSC-LT/salamandra-7b,3,15,58,reach,True,False,False,False,0.09116337145021702,0.055821805071312736,0.10689637138645015,-0.7509010301943769,-0.3509813139937479,False
15,0.12,BSC-LT/salamandra-7b-instruct,2,17,53,plateau,False,True,False,True,0.1296886524911741,0.061723688496400995,0.14362785351935486,0.6133664178359304,0.22879024402562237,False
15,0.12,HuggingFaceTB/SmolLM2-360M,1,17,57,plateau,False,True,False,True,0.17347247841602878,0.14236927012904657,0.22441414804970966,-2.0927138206642586,-1.9143058345288486,False
15,0.12,LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,4,17,54,plateau,False,True,False,True,0.1579452170987014,0.17670120573658857,0.23700212596751136,2.466776172602346,1.9876735670105592,False
15,0.12,OpenBMB/MiniCPM4-0.5B,4,15,56,reach,True,False,False,False,0.1103389814047712,0.07025849804278371,0.13080881990397394,0.264600915378981,0.11716937861275956,False
15,0.12,Qwen/Qwen1.5-1.8B,1,15,50,reach,True,False,False,False,0.11111531700931525,0.07309721981842832,0.13300307221738997,0.0809350876209607,0.11905313185827335,False
15,0.12,Qwen/Qwen1.5-1.8B-Chat,3,19,63,reach,True,False,False,True,0.11998592436673795,0.04746477438265629,0.1290330455865358,0.38980421498707585,0.6842394252134145,False
15,0.12,Qwen/Qwen2-0.5B,4,15,57,reach,True,False,False,False,0.08709128586283367,0.07254347695845337,0.11334658407937782,-0.42536643383467315,-0.2004527080414177,False
15,0.12,Qwen/Qwen2.5-0.5B-Instruct,4,19,48,plateau,False,True,False,True,0.14128659370343677,0.060159803456375234,0.15356139981202865,0.5477826844709038,0.6501038097458893,False
15,0.12,ai-forever/mGPT,3,17,58,plateau,False,True,False,True,0.4599146738062196,0.2944452803045613,0.5460947997151346,-4.654145790110268,-3.632504326016858,True
15,0.12,allenai/OLMo-1B-hf,3,17,60,plateau,False,True,False,True,0.4509200851656717,0.263821204963713,0.5224275561207717,-5.618639294811007,-3.8508231488159828,True
15,0.12,allenai/OLMo-2-0425-1B,3,17,60,plateau,False,True,False,True,0.1233136790600859,0.1227209440044285,0.1739732552453737,-1.409649262681663,-1.5859922473655403,False
15,0.12,allenai/OLMo-2-0425-1B-DPO,4,15,34,reach,True,False,False,False,0.1018877303517153,0.06674514215954178,0.12180321669858021,1.2388770660415394,1.3062841438982369,False
15,0.12,allenai/OLMo-2-0425-1B-Instruct,4,17,42,reach,True,False,False,True,0.10993386140443752,0.09227150045917891,0.14352520224782242,1.223975567515562,1.0013778871932781,False
15,0.12,arcee-ai/raspberry-3B,0,15,34,reach,True,False,False,False,0.09228884189958216,0.06382749029192769,0.11221042222597771,1.1246507099233405,1.2462319186493647,False
15,0.12,google/gemma-2-2b,2,15,52,reach,True,False,False,False,0.10594972130835248,0.07645403395738183,0.1306543636993195,-1.6137473114926797,-1.40658627039876,False
15,0.12,google/gemma-2b,1,15,51,reach,True,False,False,False,0.1067319210777998,0.1003653567174359,0.14650907072934372,-1.4974514447819693,-1.4772601270258765,False
15,0.12,h2oai/h2o-danube-1.8b-chat,3,16,52,reach,True,False,False,True,0.11986395208208614,0.05059072807741993,0.13010299295611952,0.15692820207249436,0.3827480667992244,False
15,0.12,h2oai/h2o-danube2-1.8b-base,4,15,56,reach,True,False,False,False,0.10085773496089886,0.09193670696751151,0.13647212458767174,-0.5391843442572666,-0.32698916883578794,False
15,0.12,h2oai/h2o-danube2-1.8b-chat,1,15,51,reach,True,False,False,False,0.11192489207994404,0.06934069881135306,0.13166363954696794,0.07162046441996717,0.13400095417163055,False
15,0.12,ibm-granite/granite-3.0-2b-base,2,18,62,plateau,False,True,False,True,0.14291481994574265,0.1175078879038413,0.18502094335438293,0.6085128149812709,0.3564675290366943,False
15,0.12,ibm-granite/granite-3.1-2b-base,3,15,49,reach,True,False,False,False,0.10245089047243443,0.05532401331152325,0.11643423640617204,0.39815152382376157,0.07184286622876604,False
15,0.12,ibm-granite/granite-3.1-2b-instruct,2,15,44,reach,True,False,False,False,0.10217474655281843,0.09387216422288307,0.13875035873474564,1.9759237221237114,1.5233449039718099,False
15,0.12,ibm-granite/granite-7b-instruct,1,15,40,reach,True,False,False,False,0.11322345170884417,0.08898666226449908,0.14400755562761625,1.0037738475985463,0.8337576303971783,False
15,0.12,ibm/PowerLM-3b,0,20,71,plateau,False,True,False,True,0.1353673436825129,0.049283124612800384,0.14405951585112445,0.06981670685503957,0.2816995426195125,False
15,0.12,meta-llama/Llama-3.2-1B,0,15,56,reach,True,False,False,False,0.09962864333953977,0.06685845634646354,0.11998299779014189,-1.797509685344033,-1.5269359886696756,False
15,0.12,meta-llama/Llama-3.2-1B-Instruct,1,16,39,reach,True,False,False,True,0.11572215705664389,0.10017667674809204,0.1530587606056389,0.9487835872468362,1.006817035548252,False
15,0.12,meta-llama/Llama-3.2-3B-Instruct,0,15,32,reach,True,False,False,False,0.11210926401110809,0.11299796927594963,0.15917609160172513,1.6440232113778666,1.6402679754295442,False
15,0.12,microsoft/phi-1_5,2,15,53,reach,True,False,False,False,0.1150543329335777,0.06727508247571468,0.13327954174930506,-1.2383447154869367,-1.0339493724939233,False
15,0.12,nvidia/AceInstruct-1.5B,1,15,39,reach,True,False,False,False,0.10283023718719116,0.06703430771121831,0.12275038122261085,1.2814241934896762,1.1092203027423317,False
15,0.12,openbmb/MiniCPM-1B-sft-bf16,1,15,54,reach,True,False,False,False,0.09179790467895647,0.04962531140182191,0.10435289567220726,-1.9094032176867235,-1.199923126334514,False
15,0.12,openbmb/MiniCPM-2B-sft-bf16,0,15,33,reach,True,False,False,False,0.0938948912899121,0.06046751685498858,0.11168066620929847,-0.2660211371706569,1.167247330585687,False
15,0.12,openlm-research/open_llama_3b,2,19,64,plateau,False,True,False,True,0.15768248168095542,0.09700432757241147,0.18513131716930162,-2.113422890071994,-1.9886701203143449,False
15,0.12,pankajmathur/orca_mini_3b,0,18,63,reach,True,False,False,True,0.11728598591390486,0.07381365683280995,0.13858015163373333,-0.36235829342006787,-0.3380342989506537,False
15,0.12,pankajmathur/orca_mini_v9_5_3B-Instruct,4,15,45,reach,True,False,False,False,0.10562715112395252,0.10110991479872584,0.14622007360539763,1.4499391340199896,1.4920488370189873,False
15,0.12,stabilityai/stablelm-2-1_6b-chat,2,16,52,reach,True,False,False,True,0.11501726618941757,0.0669046320462949,0.13306089324417392,0.9902315747851386,1.2362408257141986,False
15,0.12,stabilityai/stablelm-2-zephyr-1_6b,0,15,41,reach,True,False,False,False,0.10019850438700939,0.07500887391242295,0.12516417797038937,0.7128737192257213,0.9918167000973579,False
15,0.12,stabilityai/stablelm-zephyr-3b,2,22,67,plateau,False,True,False,True,0.13219987257300314,0.05725384723807227,0.14406529537636323,1.0698573954068982,0.9496955342838976,False
15,0.12,tiiuae/Falcon3-1B-Instruct,1,15,39,reach,True,False,False,False,0.1037313112927361,0.06714535588670681,0.1235665155277231,0.9564526224142926,1.0738244145034264,False
15,0.12,tiiuae/Falcon3-3B-Base,1,15,51,reach,True,False,False,False,0.11561634685866469,0.055764775674934604,0.12836218238647568,0.5082020250809371,0.0017864902579124578,False
15,0.12,tiiuae/Falcon3-3B-Instruct,4,15,32,reach,True,False,False,False,0.10634316744271406,0.08541121314984226,0.1363962777845382,1.6169822007176056,1.1997254967895976,False
15,0.12,utter-project/EuroLLM-1.7B,2,15,57,reach,True,False,False,False,0.09131390198916613,0.051787942689797355,0.10497723422022878,-1.3431819715559552,-1.123149220620939,False
15,0.12,utter-project/EuroLLM-1.7B-Instruct,0,20,70,plateau,False,True,False,True,0.13081905696737356,0.06805218767163262,0.14746093012295844,0.013246625830741467,0.1888345873844973,False
15,0.15,01-ai/Yi-1.5-6B,3,15,57,reach,True,False,False,False,0.0866333537957429,0.06693375135604078,0.10947814878088984,-0.10501385881784328,-0.06966286914033021,False
15,0.15,01-ai/Yi-1.5-6B-Chat,2,15,39,reach,True,False,False,False,0.11075554373219364,0.0870949437813719,0.14089826010172798,1.6170944407245194,1.386351107943584,False
15,0.15,01-ai/Yi-6B,1,15,48,reach,True,False,False,False,0.0903004511755246,0.06035366716520177,0.10861278296218753,-0.8649532723076396,-1.1854459245603228,False
15,0.15,01-ai/Yi-6B-200K,3,15,53,reach,True,False,False,False,0.11511303427616659,0.08346566445900995,0.1421883532637253,-1.9919214931867122,-1.4654332553332012,False
15,0.15,01-ai/Yi-6B-Chat,3,15,42,reach,True,False,False,False,0.10878030172378136,0.07294245330783378,0.1309723464616956,0.7589881962700152,1.275630852182606,False
15,0.15,BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,4,17,65,plateau,False,True,False,True,0.42356646001648596,0.2517278201099681,0.49272247915861705,-5.347129353898183,-5.541189970854868,True
15,0.15,BEE-spoke-data/smol_llama-220M-openhermes,0,15,52,reach,True,False,False,False,0.13364111057767933,0.10327468227811339,0.16889525285241377,-2.537376304836234,-2.42704247829934,False
15,0.15,BSC-LT/salamandra-2b,0,15,52,reach,True,False,False,False,0.08719001642003438,0.07874702261582849,0.11748698878677447,-1.510802591582213,-1.2998142721975896,False
15,0.15,BSC-LT/salamandra-2b-instruct,0,15,53,reach,True,False,False,False,0.1256030189407327,0.04966315769857857,0.13506497547336224,-0.3848422021293781,-0.2860283091736842,False
15,0.15,BSC-LT/salamandra-7b,3,15,58,reach,True,False,False,False,0.09116337145021702,0.055821805071312736,0.10689637138645015,-0.7509010301943769,-0.3509813139937479,False
15,0.15,BSC-LT/salamandra-7b-instruct,2,15,46,reach,True,False,False,False,0.13180187914781566,0.06561558782800773,0.14723158870605996,0.6133664178359304,0.16327635877620997,False
15,0.15,HuggingFaceTB/SmolLM2-360M,1,17,57,plateau,False,True,False,True,0.17347247841602878,0.14236927012904657,0.22441414804970966,-2.0927138206642586,-1.9143058345288486,False
15,0.15,LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,4,17,54,plateau,False,True,False,True,0.1579452170987014,0.17670120573658857,0.23700212596751136,2.466776172602346,1.9876735670105592,False
15,0.15,OpenBMB/MiniCPM4-0.5B,4,15,56,reach,True,False,False,False,0.1103389814047712,0.07025849804278371,0.13080881990397394,0.264600915378981,0.11716937861275956,False
15,0.15,Qwen/Qwen1.5-1.8B,1,15,50,reach,True,False,False,False,0.11111531700931525,0.07309721981842832,0.13300307221738997,0.0809350876209607,0.11905313185827335,False
15,0.15,Qwen/Qwen1.5-1.8B-Chat,3,15,51,reach,True,False,False,False,0.1349755188640855,0.05175509007093682,0.14455787782365886,0.38980421498707585,0.7770306160983931,False
15,0.15,Qwen/Qwen2-0.5B,4,15,57,reach,True,False,False,False,0.08709128586283367,0.07254347695845337,0.11334658407937782,-0.42536643383467315,-0.2004527080414177,False
15,0.15,Qwen/Qwen2.5-0.5B-Instruct,4,16,38,reach,True,False,False,True,0.14819218738171547,0.0681420675655042,0.16310814134517998,0.5477826844709038,0.7419368216344271,False
15,0.15,ai-forever/mGPT,3,17,58,plateau,False,True,False,True,0.4599146738062196,0.2944452803045613,0.5460947997151346,-4.654145790110268,-3.632504326016858,True
15,0.15,allenai/OLMo-1B-hf,3,17,60,plateau,False,True,False,True,0.4509200851656717,0.263821204963713,0.5224275561207717,-5.618639294811007,-3.8508231488159828,True
15,0.15,allenai/OLMo-2-0425-1B,3,15,51,reach,True,False,False,False,0.12233203154311555,0.11722920651223914,0.16943380064483896,-1.409649262681663,-1.5242517992688018,False
15,0.15,allenai/OLMo-2-0425-1B-DPO,4,15,34,reach,True,False,False,False,0.1018877303517153,0.06674514215954178,0.12180321669858021,1.2388770660415394,1.3062841438982369,False
15,0.15,allenai/OLMo-2-0425-1B-Instruct,4,15,35,reach,True,False,False,False,0.12277595614016297,0.11901489414466905,0.17099263269041154,1.223975567515562,0.9993063450140769,False
15,0.15,arcee-ai/raspberry-3B,0,15,34,reach,True,False,False,False,0.09228884189958216,0.06382749029192769,0.11221042222597771,1.1246507099233405,1.2462319186493647,False
15,0.15,google/gemma-2-2b,2,15,52,reach,True,False,False,False,0.10594972130835248,0.07645403395738183,0.1306543636993195,-1.6137473114926797,-1.40658627039876,False
15,0.15,google/gemma-2b,1,15,51,reach,True,False,False,False,0.1067319210777998,0.1003653567174359,0.14650907072934372,-1.4974514447819693,-1.4772601270258765,False
15,0.15,h2oai/h2o-danube-1.8b-chat,3,15,48,reach,True,False,False,False,0.12081208717815946,0.05312765501781106,0.1319776804464859,0.15692820207249436,0.3587208500674559,False
15,0.15,h2oai/h2o-danube2-1.8b-base,4,15,56,reach,True,False,False,False,0.10085773496089886,0.09193670696751151,0.13647212458767174,-0.5391843442572666,-0.32698916883578794,False
15,0.15,h2oai/h2o-danube2-1.8b-chat,1,15,51,reach,True,False,False,False,0.11192489207994404,0.06934069881135306,0.13166363954696794,0.07162046441996717,0.13400095417163055,False
15,0.15,ibm-granite/granite-3.0-2b-base,2,15,49,reach,True,False,False,False,0.13812166207482035,0.08299800224140268,0.1611405036307593,0.6085128149812709,0.14724575385103617,False
15,0.15,ibm-granite/granite-3.1-2b-base,3,15,49,reach,True,False,False,False,0.10245089047243443,0.05532401331152325,0.11643423640617204,0.39815152382376157,0.07184286622876604,False
15,0.15,ibm-granite/granite-3.1-2b-instruct,2,15,44,reach,True,False,False,False,0.10217474655281843,0.09387216422288307,0.13875035873474564,1.9759237221237114,1.5233449039718099,False
15,0.15,ibm-granite/granite-7b-instruct,1,15,40,reach,True,False,False,False,0.11322345170884417,0.08898666226449908,0.14400755562761625,1.0037738475985463,0.8337576303971783,False
15,0.15,ibm/PowerLM-3b,0,16,53,reach,True,False,False,True,0.14896954037611357,0.0477796902439452,0.1564443120080685,0.06981670685503957,0.1879854722764206,False
15,0.15,meta-llama/Llama-3.2-1B,0,15,56,reach,True,False,False,False,0.09962864333953977,0.06685845634646354,0.11998299779014189,-1.797509685344033,-1.5269359886696756,False
15,0.15,meta-llama/Llama-3.2-1B-Instruct,1,15,36,reach,True,False,False,False,0.12182348661842222,0.10641657948397908,0.16175738091641734,0.9487835872468362,1.0086831222489725,False
15,0.15,meta-llama/Llama-3.2-3B-Instruct,0,15,32,reach,True,False,False,False,0.11210926401110809,0.11299796927594963,0.15917609160172513,1.6440232113778666,1.6402679754295442,False
15,0.15,microsoft/phi-1_5,2,15,53,reach,True,False,False,False,0.1150543329335777,0.06727508247571468,0.13327954174930506,-1.2383447154869367,-1.0339493724939233,False
15,0.15,nvidia/AceInstruct-1.5B,1,15,39,reach,True,False,False,False,0.10283023718719116,0.06703430771121831,0.12275038122261085,1.2814241934896762,1.1092203027423317,False
15,0.15,openbmb/MiniCPM-1B-sft-bf16,1,15,54,reach,True,False,False,False,0.09179790467895647,0.04962531140182191,0.10435289567220726,-1.9094032176867235,-1.199923126334514,False
15,0.15,openbmb/MiniCPM-2B-sft-bf16,0,15,33,reach,True,False,False,False,0.0938948912899121,0.06046751685498858,0.11168066620929847,-0.2660211371706569,1.167247330585687,False
15,0.15,openlm-research/open_llama_3b,2,15,51,reach,True,False,False,False,0.14363962299379918,0.09091370381740776,0.1699930670221586,-2.113422890071994,-1.709708935389312,False
15,0.15,pankajmathur/orca_mini_3b,0,15,52,reach,True,False,False,False,0.1288711185031538,0.0720909501731154,0.14766472253424823,-0.36235829342006787,-0.25788411490816854,False
15,0.15,pankajmathur/orca_mini_v9_5_3B-Instruct,4,15,45,reach,True,False,False,False,0.10562715112395252,0.10110991479872584,0.14622007360539763,1.4499391340199896,1.4920488370189873,False
15,0.15,stabilityai/stablelm-2-1_6b-chat,2,15,47,reach,True,False,False,False,0.12076443416046853,0.07084788948956933,0.14001239946242036,0.9902315747851386,1.1771984685069117,False
15,0.15,stabilityai/stablelm-2-zephyr-1_6b,0,15,41,reach,True,False,False,False,0.10019850438700939,0.07500887391242295,0.12516417797038937,0.7128737192257213,0.9918167000973579,False
15,0.15,stabilityai/stablelm-zephyr-3b,2,19,62,reach,True,False,False,True,0.14069157906149776,0.05868375647202592,0.15243983630431293,1.0698573954068982,0.982807872314527,False
15,0.15,tiiuae/Falcon3-1B-Instruct,1,15,39,reach,True,False,False,False,0.1037313112927361,0.06714535588670681,0.1235665155277231,0.9564526224142926,1.0738244145034264,False
15,0.15,tiiuae/Falcon3-3B-Base,1,15,51,reach,True,False,False,False,0.11561634685866469,0.055764775674934604,0.12836218238647568,0.5082020250809371,0.0017864902579124578,False
15,0.15,tiiuae/Falcon3-3B-Instruct,4,15,32,reach,True,False,False,False,0.10634316744271406,0.08541121314984226,0.1363962777845382,1.6169822007176056,1.1997254967895976,False
15,0.15,utter-project/EuroLLM-1.7B,2,15,57,reach,True,False,False,False,0.09131390198916613,0.051787942689797355,0.10497723422022878,-1.3431819715559552,-1.123149220620939,False
15,0.15,utter-project/EuroLLM-1.7B-Instruct,0,15,51,reach,True,False,False,False,0.14795602183629336,0.05494834221438842,0.15782998672537252,0.013246625830741467,0.39331905862904987,False
15,0.18,01-ai/Yi-1.5-6B,3,15,57,reach,True,False,False,False,0.0866333537957429,0.06693375135604078,0.10947814878088984,-0.10501385881784328,-0.06966286914033021,False
15,0.18,01-ai/Yi-1.5-6B-Chat,2,15,39,reach,True,False,False,False,0.11075554373219364,0.0870949437813719,0.14089826010172798,1.6170944407245194,1.386351107943584,False
15,0.18,01-ai/Yi-6B,1,15,48,reach,True,False,False,False,0.0903004511755246,0.06035366716520177,0.10861278296218753,-0.8649532723076396,-1.1854459245603228,False
15,0.18,01-ai/Yi-6B-200K,3,15,53,reach,True,False,False,False,0.11511303427616659,0.08346566445900995,0.1421883532637253,-1.9919214931867122,-1.4654332553332012,False
15,0.18,01-ai/Yi-6B-Chat,3,15,42,reach,True,False,False,False,0.10878030172378136,0.07294245330783378,0.1309723464616956,0.7589881962700152,1.275630852182606,False
15,0.18,BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,4,17,65,plateau,False,True,False,True,0.42356646001648596,0.2517278201099681,0.49272247915861705,-5.347129353898183,-5.541189970854868,True
15,0.18,BEE-spoke-data/smol_llama-220M-openhermes,0,15,52,reach,True,False,False,False,0.13364111057767933,0.10327468227811339,0.16889525285241377,-2.537376304836234,-2.42704247829934,False
15,0.18,BSC-LT/salamandra-2b,0,15,52,reach,True,False,False,False,0.08719001642003438,0.07874702261582849,0.11748698878677447,-1.510802591582213,-1.2998142721975896,False
15,0.18,BSC-LT/salamandra-2b-instruct,0,15,53,reach,True,False,False,False,0.1256030189407327,0.04966315769857857,0.13506497547336224,-0.3848422021293781,-0.2860283091736842,False
15,0.18,BSC-LT/salamandra-7b,3,15,58,reach,True,False,False,False,0.09116337145021702,0.055821805071312736,0.10689637138645015,-0.7509010301943769,-0.3509813139937479,False
15,0.18,BSC-LT/salamandra-7b-instruct,2,15,46,reach,True,False,False,False,0.13180187914781566,0.06561558782800773,0.14723158870605996,0.6133664178359304,0.16327635877620997,False
