model,candidate_id,minimum_scenarios,conditional_se_target,selector,status,error,cat_replay_success,cat_stop_reason,cat_precision_reached,cat_scenarios_administered,cat_criteria_administered,cat_mwle_converged,cat_scenario_order,baseline_replay_success,baseline_stop_reason,baseline_precision_reached,baseline_scenarios_administered,baseline_criteria_administered,baseline_mwle_converged,baseline_scenario_order,theta_reference,theta_reference_scope,theta_cat_mwle,cat_eval_n_cells,cat_eval_log_loss_sum,cat_eval_brier_sum,cat_eval_correct_count,cat_eval_observed_pass_rate,cat_eval_predicted_pass_rate,theta_baseline_mwle,baseline_eval_n_cells,baseline_eval_log_loss_sum,baseline_eval_brier_sum,baseline_eval_correct_count,baseline_eval_observed_pass_rate,baseline_eval_predicted_pass_rate,repeat,outer_fold,panel_id,model_family,policy_id,policy_role,fit_cache_key,selected_spec_id,selected_spec_cache_key
ibm/PowerLM-3b,primary_floor15_se0p20_trace,15,0.2,trace,ok,,True,precision_reached,True,20,79,True,"[""ifb_0195"", ""ifb_0387"", ""ifb_0187"", ""ifb_0132"", ""ifb_0035"", ""ifb_0409"", ""ifb_0209"", ""ifb_0217"", ""ifb_0413"", ""ifb_0052"", ""ifb_0376"", ""ifb_0101"", ""ifb_0454"", ""ifb_0208"", ""ifb_0199"", ""ifb_0065"", ""ifb_0022"", ""ifb_0047"", ""ifb_0021"", ""ifb_0378""]",True,precision_reached,True,36,164,True,"[""ifb_0139"", ""ifb_0479"", ""ifb_0254"", ""ifb_0271"", ""ifb_0368"", ""ifb_0475"", ""ifb_0332"", ""ifb_0183"", ""ifb_0200"", ""ifb_0283"", ""ifb_0078"", ""ifb_0019"", ""ifb_0390"", ""ifb_0338"", ""ifb_0401"", ""ifb_0292"", ""ifb_0421"", ""ifb_0319"", ""ifb_0246"", ""ifb_0294"", ""ifb_0160"", ""ifb_0394"", ""ifb_0058"", ""ifb_0166"", ""ifb_0193"", ""ifb_0094"", ""ifb_0285"", ""ifb_0033"", ""ifb_0091"", ""ifb_0267"", ""ifb_0458"", ""ifb_0245"", ""ifb_0375"", ""ifb_0261"", ""ifb_0109"", ""ifb_0461""]",0.9515465523859581,all_observed_administration_pool_items,0.8384863112956692,409,235.64989365046145,79.02839044082299,282,0.6405867970660146,0.530281971512858,0.7265140704515772,409,241.0564840656586,80.79122463200557,275,0.6405867970660146,0.5117906243138092,0,0,repeat_00_outer_00,powerlm,primary_floor15_se0p20_trace,primary,791b0aea9db4a4bea10b82007c6d15a2dc47a593319a96fd98d91cb5f09cc1f1,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
01-ai/Yi-1.5-6B,sensitivity_floor12_se0p20_trace,12,0.2,trace,ok,,True,precision_reached,True,22,75,True,"[""ifb_0217"", ""ifb_0132"", ""ifb_0195"", ""ifb_0052"", ""ifb_0187"", ""ifb_0198"", ""ifb_0096"", ""ifb_0387"", ""ifb_0020"", ""ifb_0301"", ""ifb_0360"", ""ifb_0190"", ""ifb_0143"", ""ifb_0233"", ""ifb_0125"", ""ifb_0068"", ""ifb_0225"", ""ifb_0359"", ""ifb_0348"", ""ifb_0130"", ""ifb_0007"", ""ifb_0288""]",True,precision_reached,True,39,169,True,"[""ifb_0261"", ""ifb_0065"", ""ifb_0360"", ""ifb_0156"", ""ifb_0480"", ""ifb_0409"", ""ifb_0323"", ""ifb_0267"", ""ifb_0021"", ""ifb_0026"", ""ifb_0406"", ""ifb_0225"", ""ifb_0192"", ""ifb_0351"", ""ifb_0166"", ""ifb_0430"", ""ifb_0201"", ""ifb_0050"", ""ifb_0328"", ""ifb_0440"", ""ifb_0397"", ""ifb_0036"", ""ifb_0454"", ""ifb_0209"", ""ifb_0305"", ""ifb_0155"", ""ifb_0252"", ""ifb_0460"", ""ifb_0004"", ""ifb_0382"", ""ifb_0196"", ""ifb_0415"", ""ifb_0064"", ""ifb_0416"", ""ifb_0207"", ""ifb_0336"", ""ifb_0157"", ""ifb_0005"", ""ifb_0471""]",-0.9257879103241287,all_observed_administration_pool_items,-1.7983485008810194,409,424.66755775884394,122.2354575340585,255,0.39853300733496333,0.14424527633909792,-1.0894116172350872,409,361.59113031585565,111.41493454210017,263,0.39853300733496333,0.22383803715316952,0,0,repeat_00_outer_00,yi,sensitivity_floor12_se0p20_trace,sensitivity,791b0aea9db4a4bea10b82007c6d15a2dc47a593319a96fd98d91cb5f09cc1f1,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
01-ai/Yi-1.5-6B-Chat,sensitivity_floor12_se0p20_trace,12,0.2,trace,ok,,True,precision_reached,True,30,107,True,"[""ifb_0052"", ""ifb_0209"", ""ifb_0065"", ""ifb_0017"", ""ifb_0194"", ""ifb_0331"", ""ifb_0382"", ""ifb_0148"", ""ifb_0131"", ""ifb_0293"", ""ifb_0372"", ""ifb_0304"", ""ifb_0257"", ""ifb_0051"", ""ifb_0443"", ""ifb_0344"", ""ifb_0192"", ""ifb_0135"", ""ifb_0287"", ""ifb_0342"", ""ifb_0389"", ""ifb_0172"", ""ifb_0336"", ""ifb_0335"", ""ifb_0054"", ""ifb_0050"", ""ifb_0475"", ""ifb_0265"", ""ifb_0245"", ""ifb_0402""]",True,precision_reached,True,45,186,True,"[""ifb_0323"", ""ifb_0359"", ""ifb_0478"", ""ifb_0417"", ""ifb_0453"", ""ifb_0151"", ""ifb_0389"", ""ifb_0363"", ""ifb_0401"", ""ifb_0234"", ""ifb_0406"", ""ifb_0340"", ""ifb_0305"", ""ifb_0307"", ""ifb_0320"", ""ifb_0129"", ""ifb_0271"", ""ifb_0122"", ""ifb_0061"", ""ifb_0469"", ""ifb_0233"", ""ifb_0177"", ""ifb_0237"", ""ifb_0176"", ""ifb_0472"", ""ifb_0134"", ""ifb_0295"", ""ifb_0350"", ""ifb_0272"", ""ifb_0079"", ""ifb_0141"", ""ifb_0117"", ""ifb_0267"", ""ifb_0476"", ""ifb_0062"", ""ifb_0249"", ""ifb_0404"", ""ifb_0367"", ""ifb_0235"", ""ifb_0211"", ""ifb_0094"", ""ifb_0412"", ""ifb_0050"", ""ifb_0290"", ""ifb_0407""]",2.620007482911576,all_observed_administration_pool_items,3.5500284815411387,409,154.07725602878966,48.86554555101381,336,0.80440097799511,0.8583035835194053,1.9465290909346713,409,167.18197826144763,52.81990050686415,339,0.80440097799511,0.6945295022361985,0,0,repeat_00_outer_00,yi,sensitivity_floor12_se0p20_trace,sensitivity,791b0aea9db4a4bea10b82007c6d15a2dc47a593319a96fd98d91cb5f09cc1f1,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
01-ai/Yi-6B,sensitivity_floor12_se0p20_trace,12,0.2,trace,ok,,True,precision_reached,True,22,78,True,"[""ifb_0035"", ""ifb_0020"", ""ifb_0143"", ""ifb_0198"", ""ifb_0233"", ""ifb_0301"", ""ifb_0052"", ""ifb_0387"", ""ifb_0187"", ""ifb_0217"", ""ifb_0132"", ""ifb_0025"", ""ifb_0068"", ""ifb_0360"", ""ifb_0190"", ""ifb_0225"", ""ifb_0125"", ""ifb_0062"", ""ifb_0359"", ""ifb_0229"", ""ifb_0288"", ""ifb_0155""]",True,precision_reached,True,40,168,True,"[""ifb_0051"", ""ifb_0351"", ""ifb_0214"", ""ifb_0134"", ""ifb_0322"", ""ifb_0174"", ""ifb_0041"", ""ifb_0029"", ""ifb_0456"", ""ifb_0279"", ""ifb_0384"", ""ifb_0098"", ""ifb_0381"", ""ifb_0069"", ""ifb_0232"", ""ifb_0281"", ""ifb_0497"", ""ifb_0194"", ""ifb_0170"", ""ifb_0015"", ""ifb_0153"", ""ifb_0163"", ""ifb_0449"", ""ifb_0376"", ""ifb_0406"", ""ifb_0007"", ""ifb_0259"", ""ifb_0177"", ""ifb_0267"", ""ifb_0392"", ""ifb_0348"", ""ifb_0294"", ""ifb_0166"", ""ifb_0027"", ""ifb_0233"", ""ifb_0064"", ""ifb_0032"", ""ifb_0257"", ""ifb_0255"", ""ifb_0423""]",-1.65342348450183,all_observed_administration_pool_items,-1.3794282308359131,409,182.65404023594357,57.31061531489045,331,0.1980440097799511,0.18823891230304218,-1.3332851380741684,409,182.71430602135658,57.4687882419711,332,0.1980440097799511,0.1936227299010946,0,0,repeat_00_outer_00,yi,sensitivity_floor12_se0p20_trace,sensitivity,791b0aea9db4a4bea10b82007c6d15a2dc47a593319a96fd98d91cb5f09cc1f1,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
01-ai/Yi-6B-200K,sensitivity_floor12_se0p20_trace,12,0.2,trace,ok,,True,precision_reached,True,40,116,True,"[""ifb_0195"", ""ifb_0217"", ""ifb_0301"", ""ifb_0130"", ""ifb_0125"", ""ifb_0180"", ""ifb_0006"", ""ifb_0225"", ""ifb_0218"", ""ifb_0143"", ""ifb_0271"", ""ifb_0066"", ""ifb_0087"", ""ifb_0095"", ""ifb_0023"", ""ifb_0004"", ""ifb_0238"", ""ifb_0118"", ""ifb_0348"", ""ifb_0062"", ""ifb_0288"", ""ifb_0007"", ""ifb_0099"", ""ifb_0239"", ""ifb_0325"", ""ifb_0059"", ""ifb_0126"", ""ifb_0170"", ""ifb_0243"", ""ifb_0149"", ""ifb_0068"", ""ifb_0189"", ""ifb_0166"", ""ifb_0229"", ""ifb_0175"", ""ifb_0486"", ""ifb_0091"", ""ifb_0034"", ""ifb_0305"", ""ifb_0078""]",True,max_scenarios_reached,False,50,222,True,"[""ifb_0335"", ""ifb_0381"", ""ifb_0301"", ""ifb_0304"", ""ifb_0498"", ""ifb_0336"", ""ifb_0415"", ""ifb_0308"", ""ifb_0185"", ""ifb_0251"", ""ifb_0460"", ""ifb_0041"", ""ifb_0413"", ""ifb_0060"", ""ifb_0249"", ""ifb_0491"", ""ifb_0497"", ""ifb_0166"", ""ifb_0254"", ""ifb_0211"", ""ifb_0012"", ""ifb_0188"", ""ifb_0110"", ""ifb_0252"", ""ifb_0085"", ""ifb_0001"", ""ifb_0341"", ""ifb_0278"", ""ifb_0340"", ""ifb_0300"", ""ifb_0363"", ""ifb_0052"", ""ifb_0022"", ""ifb_0440"", ""ifb_0480"", ""ifb_0089"", ""ifb_0109"", ""ifb_0204"", ""ifb_0297"", ""ifb_0270"", ""ifb_0369"", ""ifb_0214"", ""ifb_0162"", ""ifb_0419"", ""ifb_0034"", ""ifb_0321"", ""ifb_0177"", ""ifb_0043"", ""ifb_0026"", ""ifb_0246""]",-2.769730417342679,all_observed_administration_pool_items,-3.20236428615668,409,98.76210656723757,26.820494883718748,377,0.08801955990220049,0.05312255773863571,-2.153992568741844,409,99.65895946045543,27.750080425930285,375,0.08801955990220049,0.11358853482208384,0,0,repeat_00_outer_00,yi,sensitivity_floor12_se0p20_trace,sensitivity,791b0aea9db4a4bea10b82007c6d15a2dc47a593319a96fd98d91cb5f09cc1f1,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
01-ai/Yi-6B-Chat,sensitivity_floor12_se0p20_trace,12,0.2,trace,ok,,True,precision_reached,True,18,87,True,"[""ifb_0387"", ""ifb_0052"", ""ifb_0195"", ""ifb_0322"", ""ifb_0217"", ""ifb_0208"", ""ifb_0320"", ""ifb_0194"", ""ifb_0378"", ""ifb_0282"", ""ifb_0374"", ""ifb_0380"", ""ifb_0346"", ""ifb_0148"", ""ifb_0065"", ""ifb_0384"", ""ifb_0331"", ""ifb_0376""]",True,precision_reached,True,41,192,True,"[""ifb_0303"", ""ifb_0175"", ""ifb_0246"", ""ifb_0310"", ""ifb_0300"", ""ifb_0084"", ""ifb_0272"", ""ifb_0305"", ""ifb_0477"", ""ifb_0294"", ""ifb_0162"", ""ifb_0056"", ""ifb_0368"", ""ifb_0429"", ""ifb_0406"", ""ifb_0171"", ""ifb_0201"", ""ifb_0455"", ""ifb_0285"", ""ifb_0456"", ""ifb_0407"", ""ifb_0408"", ""ifb_0112"", ""ifb_0362"", ""ifb_0497"", ""ifb_0345"", ""ifb_0263"", ""ifb_0271"", ""ifb_0247"", ""ifb_0447"", ""ifb_0454"", ""ifb_0353"", ""ifb_0261"", ""ifb_0235"", ""ifb_0347"", ""ifb_0191"", ""ifb_0307"", ""ifb_0335"", ""ifb_0027"", ""ifb_0206"", ""ifb_0374""]",2.0539795461888177,all_observed_administration_pool_items,1.6961732559437963,409,194.90053907307615,64.8148691938381,309,0.6992665036674817,0.6609644614034957,2.2717994396554326,409,195.26613503198783,64.88436826738402,315,0.6992665036674817,0.7347758873000031,0,0,repeat_00_outer_00,yi,sensitivity_floor12_se0p20_trace,sensitivity,791b0aea9db4a4bea10b82007c6d15a2dc47a593319a96fd98d91cb5f09cc1f1,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
BSC-LT/salamandra-2b,sensitivity_floor12_se0p20_trace,12,0.2,trace,ok,,True,precision_reached,True,25,81,True,"[""ifb_0035"", ""ifb_0301"", ""ifb_0217"", ""ifb_0195"", ""ifb_0132"", ""ifb_0233"", ""ifb_0020"", ""ifb_0198"", ""ifb_0359"", ""ifb_0187"", ""ifb_0125"", ""ifb_0143"", ""ifb_0062"", ""ifb_0360"", ""ifb_0025"", ""ifb_0068"", ""ifb_0130"", ""ifb_0225"", ""ifb_0190"", ""ifb_0078"", ""ifb_0348"", ""ifb_0238"", ""ifb_0007"", ""ifb_0288"", ""ifb_0149""]",True,max_scenarios_reached,False,50,202,True,"[""ifb_0441"", ""ifb_0203"", ""ifb_0166"", ""ifb_0083"", ""ifb_0366"", ""ifb_0037"", ""ifb_0384"", ""ifb_0067"", ""ifb_0189"", ""ifb_0047"", ""ifb_0348"", ""ifb_0449"", ""ifb_0291"", ""ifb_0036"", ""ifb_0297"", ""ifb_0127"", ""ifb_0395"", ""ifb_0193"", ""ifb_0239"", ""ifb_0401"", ""ifb_0336"", ""ifb_0126"", ""ifb_0289"", ""ifb_0483"", ""ifb_0415"", ""ifb_0458"", ""ifb_0177"", ""ifb_0018"", ""ifb_0447"", ""ifb_0132"", ""ifb_0204"", ""ifb_0217"", ""ifb_0362"", ""ifb_0321"", ""ifb_0497"", ""ifb_0410"", ""ifb_0107"", ""ifb_0381"", ""ifb_0209"", ""ifb_0015"", ""ifb_0064"", ""ifb_0128"", ""ifb_0293"", ""ifb_0032"", ""ifb_0368"", ""ifb_0188"", ""ifb_0069"", ""ifb_0402"", ""ifb_0156"", ""ifb_0006""]",-2.2785894406648737,all_observed_administration_pool_items,-1.7433791502394356,409,119.3233942654111,34.60062270390952,366,0.09290953545232274,0.1495208877489243,-2.6893393030993313,409,114.41847956981292,30.879131676925148,374,0.09290953545232274,0.07778709233346122,0,0,repeat_00_outer_00,salamandra,sensitivity_floor12_se0p20_trace,sensitivity,791b0aea9db4a4bea10b82007c6d15a2dc47a593319a96fd98d91cb5f09cc1f1,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
BSC-LT/salamandra-2b-instruct,sensitivity_floor12_se0p20_trace,12,0.2,trace,ok,,True,precision_reached,True,17,78,True,"[""ifb_0217"", ""ifb_0035"", ""ifb_0322"", ""ifb_0376"", ""ifb_0052"", ""ifb_0132"", ""ifb_0195"", ""ifb_0320"", ""ifb_0209"", ""ifb_0413"", ""ifb_0022"", ""ifb_0021"", ""ifb_0101"", ""ifb_0137"", ""ifb_0313"", ""ifb_0409"", ""ifb_0251""]",True,precision_reached,True,35,153,True,"[""ifb_0265"", ""ifb_0465"", ""ifb_0345"", ""ifb_0381"", ""ifb_0153"", ""ifb_0211"", ""ifb_0396"", ""ifb_0056"", ""ifb_0245"", ""ifb_0333"", ""ifb_0081"", ""ifb_0180"", ""ifb_0323"", ""ifb_0064"", ""ifb_0332"", ""ifb_0283"", ""ifb_0393"", ""ifb_0297"", ""ifb_0284"", ""ifb_0314"", ""ifb_0197"", ""ifb_0199"", ""ifb_0059"", ""ifb_0378"", ""ifb_0161"", ""ifb_0350"", ""ifb_0472"", ""ifb_0341"", ""ifb_0486"", ""ifb_0212"", ""ifb_0293"", ""ifb_0143"", ""ifb_0267"", ""ifb_0499"", ""ifb_0098""]",0.5775298932766563,all_observed_administration_pool_items,0.29158773617765893,409,201.91791289542027,67.4993435968181,312,0.4621026894865526,0.4384784891252329,0.5710858253897063,409,201.71332233500584,67.81098116720837,310,0.4621026894865526,0.48578876597251525,0,0,repeat_00_outer_00,salamandra,sensitivity_floor12_se0p20_trace,sensitivity,791b0aea9db4a4bea10b82007c6d15a2dc47a593319a96fd98d91cb5f09cc1f1,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
BSC-LT/salamandra-7b,sensitivity_floor12_se0p20_trace,12,0.2,trace,ok,,True,precision_reached,True,21,78,True,"[""ifb_0052"", ""ifb_0217"", ""ifb_0198"", ""ifb_0187"", ""ifb_0301"", ""ifb_0195"", ""ifb_0313"", ""ifb_0020"", ""ifb_0233"", ""ifb_0387"", ""ifb_0132"", ""ifb_0359"", ""ifb_0025"", ""ifb_0125"", ""ifb_0360"", ""ifb_0098"", ""ifb_0143"", ""ifb_0190"", ""ifb_0229"", ""ifb_0205"", ""ifb_0155""]",True,precision_reached,True,32,157,True,"[""ifb_0478"", ""ifb_0483"", ""ifb_0279"", ""ifb_0024"", ""ifb_0320"", ""ifb_0165"", ""ifb_0062"", ""ifb_0256"", ""ifb_0283"", ""ifb_0365"", ""ifb_0036"", ""ifb_0180"", ""ifb_0179"", ""ifb_0041"", ""ifb_0410"", ""ifb_0460"", ""ifb_0211"", ""ifb_0487"", ""ifb_0307"", ""ifb_0322"", ""ifb_0442"", ""ifb_0415"", ""ifb_0429"", ""ifb_0046"", ""ifb_0401"", ""ifb_0184"", ""ifb_0137"", ""ifb_0141"", ""ifb_0314"", ""ifb_0367"", ""ifb_0085"", ""ifb_0301""]",-0.9060180873677841,all_observed_administration_pool_items,-1.1411714397517176,409,193.17680123803777,61.493203803308994,323,0.2469437652811736,0.2171801991390493,-0.7937483747160516,409,191.49267320141465,61.51180492880644,322,0.2469437652811736,0.26428846378432824,0,0,repeat_00_outer_00,salamandra,sensitivity_floor12_se0p20_trace,sensitivity,791b0aea9db4a4bea10b82007c6d15a2dc47a593319a96fd98d91cb5f09cc1f1,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
BSC-LT/salamandra-7b-instruct,sensitivity_floor12_se0p20_trace,12,0.2,trace,ok,,True,precision_reached,True,18,85,True,"[""ifb_0035"", ""ifb_0195"", ""ifb_0387"", ""ifb_0322"", ""ifb_0320"", ""ifb_0378"", ""ifb_0209"", ""ifb_0208"", ""ifb_0376"", ""ifb_0380"", ""ifb_0017"", ""ifb_0331"", ""ifb_0282"", ""ifb_0374"", ""ifb_0384"", ""ifb_0065"", ""ifb_0047"", ""ifb_0052""]",True,precision_reached,True,41,165,True,"[""ifb_0018"", ""ifb_0139"", ""ifb_0430"", ""ifb_0308"", ""ifb_0477"", ""ifb_0147"", ""ifb_0180"", ""ifb_0289"", ""ifb_0441"", ""ifb_0204"", ""ifb_0107"", ""ifb_0059"", ""ifb_0146"", ""ifb_0066"", ""ifb_0412"", ""ifb_0197"", ""ifb_0032"", ""ifb_0252"", ""ifb_0166"", ""ifb_0280"", ""ifb_0345"", ""ifb_0306"", ""ifb_0321"", ""ifb_0010"", ""ifb_0475"", ""ifb_0111"", ""ifb_0165"", ""ifb_0126"", ""ifb_0158"", ""ifb_0047"", ""ifb_0176"", ""ifb_0380"", ""ifb_0261"", ""ifb_0043"", ""ifb_0248"", ""ifb_0004"", ""ifb_0015"", ""ifb_0161"", ""ifb_0195"", ""ifb_0483"", ""ifb_0429""]",1.2355692732814314,all_observed_administration_pool_items,1.4802543071205292,409,231.1137103447122,76.54405037316732,296,0.6185819070904646,0.6302382509349695,1.1673208519318927,409,232.47432991348137,77.61935918516699,293,0.6185819070904646,0.5829635644943885,0,0,repeat_00_outer_00,salamandra,sensitivity_floor12_se0p20_trace,sensitivity,791b0aea9db4a4bea10b82007c6d15a2dc47a593319a96fd98d91cb5f09cc1f1,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
arcee-ai/raspberry-3B,sensitivity_floor12_se0p20_trace,12,0.2,trace,ok,,True,precision_reached,True,24,107,True,"[""ifb_0035"", ""ifb_0052"", ""ifb_0194"", ""ifb_0380"", ""ifb_0017"", ""ifb_0065"", ""ifb_0372"", ""ifb_0382"", ""ifb_0374"", ""ifb_0257"", ""ifb_0331"", ""ifb_0293"", ""ifb_0265"", ""ifb_0051"", ""ifb_0446"", ""ifb_0050"", ""ifb_0342"", ""ifb_0148"", ""ifb_0287"", ""ifb_0131"", ""ifb_0274"", ""ifb_0402"", ""ifb_0192"", ""ifb_0338""]",True,precision_reached,True,46,192,True,"[""ifb_0128"", ""ifb_0129"", ""ifb_0300"", ""ifb_0037"", ""ifb_0176"", ""ifb_0376"", ""ifb_0015"", ""ifb_0325"", ""ifb_0437"", ""ifb_0061"", ""ifb_0152"", ""ifb_0415"", ""ifb_0310"", ""ifb_0220"", ""ifb_0355"", ""ifb_0417"", ""ifb_0454"", ""ifb_0251"", ""ifb_0229"", ""ifb_0442"", ""ifb_0198"", ""ifb_0326"", ""ifb_0387"", ""ifb_0122"", ""ifb_0209"", ""ifb_0080"", ""ifb_0372"", ""ifb_0497"", ""ifb_0336"", ""ifb_0125"", ""ifb_0112"", ""ifb_0486"", ""ifb_0393"", ""ifb_0468"", ""ifb_0303"", ""ifb_0205"", ""ifb_0235"", ""ifb_0007"", ""ifb_0267"", ""ifb_0252"", ""ifb_0031"", ""ifb_0010"", ""ifb_0058"", ""ifb_0201"", ""ifb_0060"", ""ifb_0082""]",2.3969640055634334,all_observed_administration_pool_items,2.788575900147464,409,157.27335949851621,49.998448915744845,341,0.78239608801956,0.7910885455289369,2.215567533302822,409,163.44490030095523,52.352297753243406,334,0.78239608801956,0.7280887833279288,0,0,repeat_00_outer_00,raspberry,sensitivity_floor12_se0p20_trace,sensitivity,791b0aea9db4a4bea10b82007c6d15a2dc47a593319a96fd98d91cb5f09cc1f1,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
ibm/PowerLM-3b,sensitivity_floor12_se0p20_trace,12,0.2,trace,ok,,True,precision_reached,True,20,79,True,"[""ifb_0195"", ""ifb_0387"", ""ifb_0187"", ""ifb_0132"", ""ifb_0035"", ""ifb_0409"", ""ifb_0209"", ""ifb_0217"", ""ifb_0413"", ""ifb_0052"", ""ifb_0376"", ""ifb_0101"", ""ifb_0454"", ""ifb_0208"", ""ifb_0199"", ""ifb_0065"", ""ifb_0022"", ""ifb_0047"", ""ifb_0021"", ""ifb_0378""]",True,precision_reached,True,36,164,True,"[""ifb_0139"", ""ifb_0479"", ""ifb_0254"", ""ifb_0271"", ""ifb_0368"", ""ifb_0475"", ""ifb_0332"", ""ifb_0183"", ""ifb_0200"", ""ifb_0283"", ""ifb_0078"", ""ifb_0019"", ""ifb_0390"", ""ifb_0338"", ""ifb_0401"", ""ifb_0292"", ""ifb_0421"", ""ifb_0319"", ""ifb_0246"", ""ifb_0294"", ""ifb_0160"", ""ifb_0394"", ""ifb_0058"", ""ifb_0166"", ""ifb_0193"", ""ifb_0094"", ""ifb_0285"", ""ifb_0033"", ""ifb_0091"", ""ifb_0267"", ""ifb_0458"", ""ifb_0245"", ""ifb_0375"", ""ifb_0261"", ""ifb_0109"", ""ifb_0461""]",0.9515465523859581,all_observed_administration_pool_items,0.8384863112956692,409,235.64989365046145,79.02839044082299,282,0.6405867970660146,0.530281971512858,0.7265140704515772,409,241.0564840656586,80.79122463200557,275,0.6405867970660146,0.5117906243138092,0,0,repeat_00_outer_00,powerlm,sensitivity_floor12_se0p20_trace,sensitivity,791b0aea9db4a4bea10b82007c6d15a2dc47a593319a96fd98d91cb5f09cc1f1,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
01-ai/Yi-1.5-6B,sensitivity_floor15_se0p20_dopt,15,0.2,dopt,ok,,True,precision_reached,True,28,85,True,"[""ifb_0052"", ""ifb_0217"", ""ifb_0195"", ""ifb_0233"", ""ifb_0025"", ""ifb_0125"", ""ifb_0190"", ""ifb_0130"", ""ifb_0062"", ""ifb_0225"", ""ifb_0066"", ""ifb_0288"", ""ifb_0180"", ""ifb_0143"", ""ifb_0095"", ""ifb_0068"", ""ifb_0118"", ""ifb_0007"", ""ifb_0348"", ""ifb_0301"", ""ifb_0166"", ""ifb_0238"", ""ifb_0149"", ""ifb_0229"", ""ifb_0087"", ""ifb_0175"", ""ifb_0360"", ""ifb_0359""]",True,precision_reached,True,39,169,True,"[""ifb_0261"", ""ifb_0065"", ""ifb_0360"", ""ifb_0156"", ""ifb_0480"", ""ifb_0409"", ""ifb_0323"", ""ifb_0267"", ""ifb_0021"", ""ifb_0026"", ""ifb_0406"", ""ifb_0225"", ""ifb_0192"", ""ifb_0351"", ""ifb_0166"", ""ifb_0430"", ""ifb_0201"", ""ifb_0050"", ""ifb_0328"", ""ifb_0440"", ""ifb_0397"", ""ifb_0036"", ""ifb_0454"", ""ifb_0209"", ""ifb_0305"", ""ifb_0155"", ""ifb_0252"", ""ifb_0460"", ""ifb_0004"", ""ifb_0382"", ""ifb_0196"", ""ifb_0415"", ""ifb_0064"", ""ifb_0416"", ""ifb_0207"", ""ifb_0336"", ""ifb_0157"", ""ifb_0005"", ""ifb_0471""]",-0.9257879103241287,all_observed_administration_pool_items,-1.9045221900992673,409,436.07255928755296,124.0436093374748,254,0.39853300733496333,0.13447027461224906,-1.0894116172350872,409,361.59113031585565,111.41493454210017,263,0.39853300733496333,0.22383803715316952,0,0,repeat_00_outer_00,yi,sensitivity_floor15_se0p20_dopt,sensitivity,791b0aea9db4a4bea10b82007c6d15a2dc47a593319a96fd98d91cb5f09cc1f1,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
